id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1151841,1469-1470,Potter,Dirc Potter Dircsz van zijn leen 30 st (bij koop van Joost Ysbrandsz) (901 fol 29); dit loopt door tot 1476-1478: (908 fol 43) zijn leen 3 £; 1478-1479: (909 fol 35v) hij resigneert dit leen aan zijn broer Philips Potter,Rek Rentmeester Kennemerland 902 fol 27 - 909 fol 35v,,
1151842,1472,Potter,"Dirk Potter contra Gysbrecht Jacobsz: een beroep van Dirk Potter van een door het Hof ten gunste van Gysbrecht Jacobsz gewezen sententie, wordt door de Grote Raad behandeld",Grote Raad Mechelen Beroepen Holland dl I dossier 92,,
1151843,1476-10-22,Potter,"Dirk de Pottere van der Loo contra Jan en Gerrit de Pottere van der Loo, broers van de eiser: eerste aanleg, verzet tegen brieven, verleend door het Hof van Holland, als gevolg van een willige condemnatie; verzet ongegrond verklaard bij verstek van eiser",Grote Raad Mechelen Geëxtendeerde Sententiën 1966 p 133,,
1151844,1478-1479,Potter,"Philips Potter Dircksz in plaats van zijn broer Dirck Potter, bij transport zijn leen uit de herfstbede van Castricum, ⅓ van de tienden van de Liede en Scalcwijk, ⅓ van de tiende van Brechtswaert en Middewaert in de parochie van Haarlem, 30 sc (909 fol 35v); zijn leen, 30 sc loopt door tot 1485-1486: (916 fol 22v) zijn zoon Dirk Potter na overlijden van zijn vader Philips Potter, zijn oom Dirk Potter is voogd, 30 sc",Rek Rentmeester Kennemerland 909 - 916,,
1151845,1486-1487,Potter,"Dirc Potter Philips Pottersz, zijn leen 30 sc; dit loopt door tot 1498-1499 (926 fol 46v); 1496-1497: (924 fol 40v) ""Dirck Potter Philipsz 30 st per jaar ten rechten leen, hem anbestorven bij dode van zijn vader Philips Potter, die dat verkregen had bij transporte van Dirck Potter, zijn vader""; 1497-1498: (925 fol 58) aantekening: bij kwitantie van Dirc Potter Dircsz, zijn oom",Rek Rentmeester Kennemerland 916-926,,
1151846,1488,Potter,"Jan Potter van der Loo werd door Willem van Berendrecht als zijn substituut aangesteld, toen hij 1481-07-14 het baljuwschap van 's Gravesande ontving; daarna ontsloeg hij hem weer en verbood burgemeesters en schepenen van 's Gravesande zittingen te houden met Jan; deze klaagde hen aan voor het Hof, doch verloor. Daarna ging Jan in beroep bij de Grote Raad",Grote Raad Mechelen Beroepen Holland dl II dossier 132,,
1151847,1516-04-18,Potter,"Jan Potter, deurwaarder bij het Hof van Holland; 1517-10-17 en 1518-05-27: Jan Potter van der Loo, deurwaarder van het Hof","Grote Raad Mechelen Beroepen Holland dl III dossier 255/1, 263/1, 283/1",,
1151848,1526-10-19,Potter,"mr Gerrit Potter van der Loo, vicaris van St Jan te Montfoort",Grote Raad Mechelen Beroepen Holland dl I dossier 57/4 sub c,,
1151849,1580,Pottere,"Phil. Pottere, nobilis, Verianus [Vere], studeerde te Orleans en overleed daar in 1581",Bijdr Hist Gen Utrecht dl 34 p 339,,
1151850,,"Pottere, de",genoemd: Maximiliaan de Pottere x Jacomina Booth,Batavia Illustrata bl 879,,
1151851,1400~1430~,Poukes,genoemd: Clementia dochter van de heer van Poukes in Vlaanderen x Gysbert van Vianen,Batavia Illustrata bl 1144,,
1151852,1410-1414,Praest,"heer Wessel Praest toe Wisschel, receveur du comte de Cleves, sceau: une croix","De Raadt III p 159/Düss Cleves Mark no 691, 699, 711, 713",,
1151853,1168-02-27,"Praet, van","verdrag tussen graaf Floris III en Philips graaf van Vlaanderen, onder de Vlaamse getuigen: Baldwinus de Prat; 1202-06-22: Baldwinus de Prath; 1204-12-31: Lodewijk graaf van Loon verdraagt zich met de graaf van Vlaanderen over Holland en Zeeland: onder de getuigen Baldwinus de Prat","v.d. Bergh I no 147, 189, 198",,
1151854,1300~1400,"Praet, van","le seigneur de Moerkerke, homme du comte de Flandre","De Raadt II p 487, III p 159",,
1151855,1404-08-01,"Praet van Moerkerke, van","Margariete van Heine vrouwe ter Merwede en te Steyn bezit de goederen van haar eerste man Lodewijk heer van Moerkerke en haar zoon Lodewick van Moerkerke, als erfgenaam van zijn vader, en verklaren met elkaar overeengekomen te zijn dat de zoon aan zijn moeder jaarlijks 200 £ zal betalen haar leven lang, voor de belening van de goederen hun gezamenlijk toekomend en door haar verkregen tot aan haar tweede huwelijk met wijlen heer Daniel van der Merwede van STeyn",Inv Arch Dordrecht 3 p 144,,
1151856,1419,"Praet van Moerkerke, van","Roland van Moerkerke, reçoit une rente sur la seigneurie de Guines pour sa femme Jacqueline Ontins; 1422-03-10: Jacqueline Hontins veuve dudit, reçoit cette rente",De Raadt II p487,,
1151857,1424-05-31,"Praet van Moerkerke, van","hertog Jan beleent Lodewijk van Moerkerken met het slot ter Merwede en de heerlijkheid, die door Willem van Brederode en zijn vrouw Margriet [erfdochter van Daniel van der Merwede] aan Willems broer Lodewijk verkocht was",Inv Arch Dordrecht 3 p 144,,
1151858,1425-07-23,"Praet van Moerkerke, van","Catherine, veuve de messire Louis de Mourquerque, chevalier bailli de Courtrai; Louis seigneur de Mourqquerque et de Marwede scelle une des quittances de ladite Catherine",De Raadt II p 487,,
1151859,1438-11-03,"Praet van Moerkerke, van","hertog Philips vergunt aan heer Lodewijk van Moerkercke om in de ambachten van Schobbe en Everocken gelegen buitendijks omtrent de Maasdam, een dijkgraaf en zovele heemraden als nodig is, aan te stellen; 1440-10-18: idem voor Vranc van Moerkercken om in de ambachten van Poelwijck, Schobbe en Everocke dijkgraaf en heemraden aan te stellen, naar het dijkrecht van de Grote Waard van Zuidholland","Nibbelink no 156, 160/Van Mieris Vervolg p 10, 21",,
1151860,1440-09-02,"Praet van Moerkerke, van",hertog Philips geeft handvesten en rechten aan die van Mijns Heerenland van Moerkerken c.s. die geland zijn in de nieuwe dijkagie voor de Maasdam,Van Mieris Vervolg p 20,,
1151861,1440-11-20,"Praet van Moerkerke, van","hertog Philips geeft het dijkgraafschap van de ambachten Poelwijk, Schobbe en Everocke, wegens nalatigheid van Vrank van Moerkerke, waardoor gevaar voor overstroming zou kunnen ontstaan, aan de stad Dordrecht",Nibbelink no 161,,
1151862,144-12-10,"Praet van Moerkerke, van","Jacob heer van Gaasbeek, Abcoude, Putten en Strijen beleent Vranke heer van Moerkercke met het slot ter Merwede met de hoeve land waar het op staat",Inv Arch Dordrecht  p 144,,
1151863,1441-10-01,"Praet van Moerkerke, van","hertog Philips beleent Vrancken heer van Moerkerke met de heerlijkheid te Merweyden, met al haar aanbehoren zoals: schoutendom, dijkban, tienden, het schoutendom in Dordrecht, jaarmarkt, tol, excijsen, vleestollen, het halve veer van Papendrecht enz",Van Mieris Vervolg p 25,,
1151864,1473-06-21,"Praet van Moerkerke, van","hertog Karel beleent heer Daniel van Moerkerke, ridder, na afstand van zijn vader, met het huis van der Merwede en de heerlijkheid van der Merwede, het schoutambacht in Dordrecht etc en de tienden in Poelwijk, Heerenswaard, Leiderambacht enz",Van Mieris Vervolg p 150/Inv Arch Dordrecht p 145,,
1151865,1578-12-09,"Praet van Moerkerke, van","Catharina van den Boetselaer, vrouwe van Praet, Woestinen enz gaat met Arent Jansz Boeskoop een overeenkomst aan omtrent het leggen van twee eendekooien in de heerlijkheid aan de Merwede, en geeft hem in erfelijk leen uit 20 roeden land in het vierkant, genaamd het Bontderban; gegeven op het huis van Louvesteyn",Inv Arch Dordrecht 3 p 146,,
1151866,,"Praet van Moerkerke, van",genoemd: Lodewijk van Praat (van Moerkerke) en familie,"Batavia Illsutrata bl 749, 752, 758, 902",,
1151867,1527-11-21,"Praet, van","Lodewijk van Praat, castellanus van Schoonhoven",Grote Raad Mechelen E.A. Dossiers dl II dossier 363,,
1151868,1538,"Praet, van","Lodewijk van Vlaenderen heer van Praet namens zijn vrouw contra zijn broer jhr Françhois van Moerkerken, Elisabeth van Loon, schoonmoeder van Lodewijk en François; zij testeerde 1514-03-29, en overleed 1514-05-12; boedelscheiding tussen de 3 erfgenamen de broers Charles van Praet heer van Moerkerken, Lodewijk en Françhois: 9 morgen te Moerkerken (Mynsherenland) werden aan Charles gegeven, geschillen en processen hierover",Grote Raad Mechelen Beroepen Holland dl V dossier 419,,
1151869,1547-09-31,"Praet, van","leen van de hofstede van Merwede: no 22B) ½ van de ambachtsheerlijkheid Kyfhoek, Jan van Drenkwaart Willemsz, schout van Dordrecht voor Anna van Praat weduwe van Joost van St Omaars alias van Moerbeke, heer van Dranouter,niet te verzuimen, na de dood van Josina van Praat x Lodewijk van Vlaanderen heer van Praat, gouverneur van Holland, Zeeland, Utrecht, ridder",Ons Voorgeslacht 06-1988 p 237,,
1151870,,"Praet, van","genoemd: Margaretha de Praat x Vincent Stalpert van der Wiele; … van Praat x .. van Renesse; Lodewijk van Vlaanderen heer van Praat x Josina van Praat van Moerkerke, zoon Jan van Vlaanderen, heer van Moerkerke x Jacqueline van Bourgondië, kinderloos; Jacob van Vlaanderen, heer van Praat x Catharina van den Boetzelaer","Batavia Illustrata bl 1171, 1061, 1009, 875, 1103",,
1151871,1414,"Praistinck, van ","Gosswin van Ghemen dit van Praistinck, homme du comte de Cleves et de la Mark",De Raadt I p 484/Düss Cleves Mark no 719,,
1151872,1400-1415,"Praijstingen, van",Nesa van Praijstingen non in het klooster Hagenbuysch bij Xanten,Quellen Stift Xanten p 355,,
1151873,1266-04-06,Prat,schepen van Nijmegen: Arnoldus Prat,Cartul Marienweerd no 86,,
1151874,1459-1460,"Prater, de","Jan de Prater, de waag en het veer te Wormer voor 9 jaar, ingaande 1459-05-01, voor 16 £ 11sc 6d (860 [890 ?] fol 17), (fol 17v) de zwanen te Wormer en de Zantiende te Castricum ook voor 9 jaar, 6 £ 7sc 6d; 1460-1461: (891 fol 16v en 17); 1461-1462: (892 fol 15v) 6 £ 7sc 6d en 16£ 11sc 5d; 1462-1463: (893 fol 16) de zwanen te Wormer en de Zantiende te Castricum, 6£ 7sc 6d; dit loopt tot 1468-1469: (899 fol 48v) verantwoord in de andere rekening van Kennemrland (nu afzonderlijk)",Rek Rentmeester Kennemerland,,
1151875,1490,Preits,"genoemd: Arnoldina Preits x Gelmer van Groenevelt, stierf in 1490",Batavia Illustrata bl 1153,,
1151876,1281-1284,Preng,"lenen ten tijde van Floris V: no 3) dominus de Wassenare o.a. land Veen genoemd, land van Ludolfus bij het land van Symonis Preng, triginta duo jugera terre que sita sunt juxta domum Bartholomei de Made ",De Fremery no 228,,
1151877,1575-1589,presbyter,"mr Jan Adriaensz presbyter wordt 1583 vroedschap te Alkmaar, schepen te Alkmaar; stierf 1590-01-30",Bruinvis: Alkmaar p 28,,
1151878,1542,"Presichave, van",schepen van Arnhem: Wynant van Prisichave,De Raadt III p 161,,
1151879,,"Presichave, van",genoemd: Aalbert van Preschoven x Sandrine B van Brederode,Batavia Illustrata bl 890,,
1151880,,Prevoost,genoemd: Barbara Prevoost genaamd van Bassenrode x Godschalk van Halmale,"Batavia Illustrata bl 1042, 967",,
1151881,1245-06-07,Preis/Proeys,"Bernhardus dictus Preis, persona de Judiphus et Duttinghem, doet afstand van al zijn recht op de kerk te Jutfaas","Codex Dipl Neerl Serie 2 dl 4 afd 2 p 169, 170",,Doetinchem ?
1151882,1356,Prijc,"Voppe Prijc: afterstal van Vronen, 13sc 4d (803 fol 21); 1363-1364: (811 fol 8v) land te Vronen, 5 £ 8sc 4d; 1359-1360: (807 fol 28) blijft in afterstal van 1359 van Vronen 14sc 3d; 1366-1367: (812 fol 2) afterstal van 1364 en 1365 van buiencoech 6sc, (fol 9) land te Vronen 33sc 3d en (fol 11) land teVronen 5 £ 8sc 4d; 1368-1369: (813 fol 9) afterstal van Vronen 13sc",Rek Rentmeester Kennemerland,,
1151883,1468-07-27,Prijcker,"Willem Prijcker, schout van Dordrecht, gedagvaard door Henrick Paep wegens gedaan onrecht",Coll Aanw 240 fol 1009,,
1151884,1467-1469,Priker,"schepen van Dordrecht: Willem Priker Willemsz, wordt 1469 baljuw, kwam in zijn plaats Pieter Boel Pietersz","Balen: Dordrecht p 294, 295",,
1151885,1534,Prick,"maitre Guillaume Prick, erfpachter in Groesbeek, sceau: une croix, chargée en coeur d'un annelet  (vgl het wapen van Pieck)",De Raadt III p 165,,
1151886,1631-01,Prick,"losrenten kantoor Enkhuizen: verschijndag 02-19, Pieter Olphartsz Prick, fl 2000 - fl 80",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151887,1632-04-21,Prick,"losrenten kantoor Enkhuizen: verschijndag 04-27, Olphert Pietersz Prick, fl 2400 - fl 96, afgeschreven 1791-01-28; 1632-09-08/09-10: Olphert Pietersz Prick, fl 2400 - fl 96",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151888,1330-05-13,Priem,"Jacob Priem, ""man"" van Otto heer van Cuyck",Cartul Marienweerd no 369,,
1151889,1424,Priem,"Lynen [Lienden]: in Berse filii dicti quondam Prym, 3 sol leves",Quellen Stift Xanten p 523,,
1151890,1263-07-04,Prime,"schepenen in Middelburg: Harnoldus dictus Prime, Johannes Naghel, Johannes filius Bettonis, Moxettus filius Imme, Johannes de Zuwelinge, Nicholaus filius Popponis, Hugo filius Scoudemari",v.d. Bergh II no 100,,
1151891,1626-08-07,Prins,"losrenten kantoor Enkhuizen: verschijndag 10-01, Gysbert Claesz Prins, fl 800 - fl 32, afgeschreven 1770-12-28; 1640-08-23/09-03: Gysbert Claesz Prins, fl 500 - fl 20",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151892,1635-06-08,Prins,"losrenten kantoor Enkhuizen: verschijndag 06-20, Claes Luijtgesz Prins, fl 1600 - fl 64",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151893,1327-09-20,priester,"stierf Jan Monooszoon/Monicsz, priester, die een pond jaarlijks besprak",Kroniek Egmond p 274,,
1151894,1569-08-04,Prins,Frans Pietersz Prins koopt rente op een camertje te Alkmaar,O.R.A. Alkmaar 309 fol 185,,
1151895,1570-04-06,Prins,"Jan Willemsz Prins, belend te Alkmaar",O.R.A. Alkmaar 309 fol 200v,,
1151896,1585-01-13,Prins,"leen van Vianen: no 665B) Lexmond 2 morgen in Cortenover, Jan Prins Cornelisz voor Gysbert Antonisz, zoon van Adriana Gysbertsdochter, na overdracht door Coenraad van Heteren; 1593-01-03: Jan Prins Cornelisz na dode van zijn halfbroer Gysbert Antonisz, met lijftocht van zijn moeder Adriana Gysbertsdochter, belendingen zijn verwisseld, boven: Adriaan Gysbertsz, beneden: de heren van Oudmunster met erfpacht; 1630-08-17: Cornelis Prins na dode van zijn vader Jan, belend boven: Clara dochter van Jan Prins, beneden: de heren van Oudmunster met erfpacht",Ons Voorgeslacht 07/08-1988 p 297,,
1151897,1589-05-07,Prins,"Cornelis Aeriaensz Prins en Allert Jansz, poorters te Alkmaar, kopen huis en erf te Alkmaar",O.R.A. Alkmaar 133 fol 227,,
1151898,1605-01-16,Prins,"leen van Vianen: no 712A) een gedeelte van een hof aan de voorzijde 9 roeden 2 ½ voet, achter 3 roeden en 10 voet breed, aan de westzijde van Vianen, Cornelis Gerritsz voor zijn vrouw Antonia Cornelisdochter, na dode van haar vader Cornelis Dirksz, achter strekkende aan Joost Cornelisz, belend oost: Jasper Cornelisz; 1633-03-15: Cornelis Prins Cornelisz ook voor zijn broers en zusters, na dode van hun moeder Antonia Cornelisdochter, achter strekkende aan Emmetje Joostendochter, belend oost: Jan mandemaker Hermansz, belend west: Pel Jansz Maas; 712B) een hof ten zuidwesten van de stad Vianen, 1639-07-12: Gerrit van Straten Jansz, na overdracht door Cornelis Prins Cornelisz, Hendrik Prins Cornelisz, Fytje Cornelis Prins, Bart Gysbertsz en Cornelis Jansz, erven van hun vader en schoonvader Cornelis Prins Gerritsz; 1646-05-22: Gysbert Bartens Bruysting voor Maaike Cornelis Prins, weduwe van Gerrit van Straten Jansz, overdracht aan Bartholomeus Jansz te Amsterdam, belend oost: Jan Hermansz","Ons Voorgeslacht 07-1988 p 324, 325",,
1151899,1605-09-19,Prins,"leen van Vianen: no 695B) de helft van ½ hoeve in Outena, Adriaen van Beaumont voor zijn zoon Jan, na dode van diens moeder Maria van Hensberg, belend oost: Antonia Cornelisdochter, west: Gerrit Hermansz; 1624-11-19: Theodora van Wees na dode van haar man Balthasar van de Vecht, belend oost: of Cornelis Gerritsz Prins, haar man",Ons Voorgeslacht 07/08-1988 p 312,,
1151900,1616-10-30,Prins,"leen van Vianen: no 666) Lexmond, 3 morgen met huis en berg op Cortenover, Dirc Engbertsz voor Aaltje Dircsdochter, na overdracht door Arnoud Gysbertsz, belend boven: Jan Cornelisz, beneden: [Dirc Engbertsz en kinderen]; 1624-04-13: Dirc Engbertsz na dode van zijn moeder Aaltje Dircsdochter, belend boven: Jan Cornelisz Prins, beneden: Bart Immersz, het leen is 8 morgen groot",Ons Voorgeslacht 07/08-1988 p 298,,
1151901,1631-11-13,Prins,"leen van Vianen: no 678) Lexmond 4 morgen op de Vijfhoeven, Arnoud Gozewijnsz draagt dit leen over aan Cornelis Prins Jansz voor zijn vrouw Ariaantje Arnoutsdochter",Ons Voorgeslacht 07/08-1988 p 304,,
1151902,1633-03-16,Prins,"leen van Vianen: no 689A) ½ hoeve in Outena, Hendrik Prins Cornelisz, ook voor zijn broers en zusters, na dode van hun moeder Antonia Cornelisdochter, gehuwd met Cornelis Gerritsz; 1639-07-09: Cornelis Cornelisz Goes na overdracht door Henric Prins Cornelisz",Ons Voorgeslacht 07/08-1988 p 308,,
1151903,1633-07-03,Prins,"leen van Vianen: no 612) Lexmond, huis Bloemendaal in de parochie Lexmond, strekkende van de dijk van Bloemendaal, Cornelis Prins Jansz voor Willempje Jans, weduwe van Roelof Jansz de Rie, half als lijftocht, half als makinge door haar man",Ons Voorgeslacht 07-1988 p 271,,
1151904,1304~,Prijs,leen van Putten in Zeeland: Symon Hughe Prijsz houdt in leen [¾] van de Zuidoord; 1337<: leen van Voorne: Symon hughe Prijsz houdt 1 mark uit de jaarbede in Quaelambacht op Schouwen,R.G.P. Grote Serie dl 171 Rek Dom Putten II p 266; Leen van Voorne Caput Schouwen I no 258,,
1151905,1266,"Prinsenhage, van","stierf heer Antonis Liederlake (Ledersack), ridder van de Duitse orde",Mathaeus: Analecta V p 891,,
1151906,1363,Print,"Gerardus Prente, armiger; 1364, 1365: Gerardus Printe de Nivella, filius Ludovicus Print, militis; 1366-1369: Gerardus dictus Prent de Nivelles, armiger, reçoit du Brabant une rente par lereceveur de Maestricht ","De Raadt III p 166/Chartes Ducs de Brabant no 1807, 1884, 1977, 2028, 2115, 2179",,
1151907,1374,Print,"Louis Print, fils de feu Louis, chevalier, héritier d'Arnould van Nyvele, son frère, lequel fut jadis fait prisonnier à Basweiler, sous Robert de Namur, 212 moutons; Henri Print, idem, sous le sire de Rotselaer, 48 moutons",De Raadt III p 166,,
1151908,"1376, 1377, 1386, 1387",Print ,"Gerardus Prent [van Nijveille], armiger, reçoit une rente sur Maestricht",De Raadt III p 166,,
1151909,1391,Print,"Yde Gerart Prentsdochter van Nyel, donne une quittance pour un paiement, reçu d'Arnould van den Zwaen, receveur de Maestricht, voor haar oom Reynaert van Berghe",De Raadt III p 40,,
1151910,1397,Print,Louis Prent van Nyvele,De Raadt III p 166,,
1151911,1450-08-01,Print,"damoiseau Guillaume van Wijlre, mari de Mechtilde van Catsop [Castrop], jadis femme d'André van Amstenrade, les enfants de ces derniers époux: Dries, Johan et Jutte et leurs frères et soeur, nyet bij der hand wesende, mundich of onmundich, binnen landz of daer buten, d'une part, et Marguerite Soenens, jadis femme de Jean Prent van Catsop frère de ladite Mechtilde, Ide et Jean, enfants de ce dernier Jean d'autre part, étant en désaccord, soumettent leur différend à des arbitres",De Raadt III p 89,"arbiters: Geerlich van Bemelen, Jean Huym (Hoen) van Voerendale, Doem van Overbunde, voor de eersten, Jean van Bloemendale, kanunnik te Utrecht, Guillaume van der Biesen, écoutète et échevin illec, Thierry Lamboy, échevin de Triecht",
1151912,1385,"Printhagen, van",Renier van Prenthagen zegelt voor schepenen van Beek,De Raadt III p 161,,
1151913,"1349, 1351","Printhagen, van",schepen van St Truyen: Raso de Prenthagen,De Raadt III p 160/H Pirenne: Livre de l'abbé de Rycken p 224,,
1151914,"1377, 1382","Printhagen, van","Jean Roys (Roze, Roitsen) van Prenthagen, eersaem man, scelle pour les échevins de Beek, qui déclarent que le drossard de Fauquemont a évalué leur part à payer dans les contributions",De Raadt III p 161/Chartes Ducs de Brabant,,
1151915,1451-01-16,"Printhagen, van","Willem Mobben, kellere indertijt tot Alken et échevin de Vliermael, au nom de son fils Jacques et Willem Cannarts, heer tot Jestheren, et échevin de Vliermael, au nom de sa fille Marie, concluent un contrat anténuptial en présance de leurs parents: mr Willem van Hamele, Thierry van Ciney, Rasse van Printhagen, ses deux beau-frère, Jean van Criekenbeecke, écoutète d'Alken, son gendre",De Raadt II p 177,,
1151916,1608-07-10,"Printhagen, van",Arnould Huyn seigneur de Geleen x Agnes de Printhagen,De Raadt II p 470,,
1151917,1324,Prisbier,schepen van Sluis: Willem Prisebier,De Raadt III p 166,,
1151918,1226,Proeys,"getuige voor de bisschop van Utrecht: Wilhelmus Prois, Ottone Prois, Gerardus Prois en Bernardus Prois",Van Mieris I p 204,,
1151919,1247-07-04,Proeys,"Bernhardus dictus Preis, pastoor van Deutinghem, als scheidsman verkozen in het geschil tussen Albert persona ecclesie de Judefas en dominus Giselbertus [de Zulen], scultetus de Judifas, geeft als zijn uitspraak dat Giselbertus de tienden zal moeten blijven betalen aan Albert",Codex Dipl Neerl Serie 2 dl 4 afd 2 p 174,,
1151920,1263-10-17,Proeys/Perweis,"G. de Perweis, domproost en aartsdiaken presenteert aan de proost van Oudmunster de kanunnik Hnericus Albus tot pastoor van Ouderkerk, vacant bij dode van Henricus van Mersen",v.d. Bergh II no 104,,
1151921,1281-03-07,Proeys,"paus Martinus bekrachtigt de overdracht van het patronaatrecht van de kerk van Jutfaas, vroeger door Ysebrandus de Lente, miles, Guillelmus, Bernardus en Otto Proysinghe, gedaan tbv van het kapittel van St Salvator te Utrecht","Codex Dipl Neerl serie 2 dl 4, afd 2, p 178",,
1151922,1303,Proeys,"getuige voor bisschop Guido van Utrecht: o.a. Otho Proeis, miles",Van Mieris II p 38,,
1151923,1350-1351,Proeys,"Jan Proeijs, afterstal van de slusen tot Hoerne, 2 sc",Rek Rentmeester Kennemerland 799 fol 35v,,
1151924,138..,Proys,"leen van Amstel: no 130) gelegen te Zevenhoven onder Lopik, Hendrik Schade, met leen van het Sticht, belend: Proijs Frederic Proysz",Ons Voorgeslacht 09-1988 p 405,,
1151925,1392-05-10,Proys,"leen van Vianen: no 620) viertel land in het kerspel Lexmond in die Lake, belend boven: heer Gysbert van Hardenbroek met no 618), beneden: Jan van Rumpst, 1392-05-10: Jan Streefland; 1393-01-18: Jan die Hase, burger van Utrecht, bij overdracht door Jan Streefland met lijftocht voor zijn vrouw Aef, dochter van Jan Proijs",Ons Voorgeslacht 07-1988 p 274,,
1151926,1445-08-04,Proeys,"magtbrief voor Rotart Proys en anderen, tot verhaal van goederen die door de heer van Turnant aan burgers van Utrecht ontnomen waren",Van Mieris Vervolg p 43,,
1151927,1509-06-23,Proeys,leenmannen van de abdij St Paulus te Utrecht: Gerrit van Nievelt en Beernd Proys,Berigten Hist Gen III p 115,,
1151928,1405,Proeys,genoemd: Bernt Proeys e.a.,"Batavia Illustrata bl 746, 757, 761, 1066",,
1151929,1335,Proeyt,"Arnoldus de Harscheidt, vir nobilis, verkoopt aan Dirk graaf van Moers enige leenmannen, waaronder o.a. Ysebrandus Proyt",De Raadt II p 38,,
1151930,1342-03-12,Proeyt,"Gerhardus Proyt, curé à Budberg et à Uerdingen, Henricus de Eger et Johannes Hasenrugh scellent un acte de vente, relatif à des biens à Birten et passé devant les échevins de Birten",De Raadt III p 410/Düss Abbaye de Camp no 457,,
1151931,1345-12-28,Proeyt,"dominus Gerardus, pastor ecclesie in Budberg, frère d'Isbrandus dictus Proyt",De Raadt III p 166/Düss Orange Moers no 18,,
1151932,1345,Proeyt,Thieleman de Eyle zegelt een akte van Isbrandus Proyt,De Raadt I p 416/Düss Orange Moers no 18,,
1151933,1363,Proeyt,"Isebrant Proyt, ridder is getuige bij het huwelijk van Thierry van den Berghe met Elisabeth van Friemersheim",De Raadt III p 166/Düss Orange Moers no 26,,
1151934,1366,Proeyt,"Gerrit Proute, écuyer, scelle un act de Bove seigneur de Friemersheim; il dit se servir de son propre sceau, Garardi Proijt pastors ecce in Bodberg",De Raadt III p 167/Düss Orange Moers no 29,,
1151935,1370,Proeyt,"Isebrant Proet, chevalier, Gerard et Henris, ses fils, transportent à Adolphe comte de Cleves ""die voghedie van Wynnerswick"" (Winterswijk), qu'ils tenaient en fief de lui",De Raadt III p 167/Düss Cleves Mark no 394,,
1151936,1392,Proeyt,Gerard Proyt scelle un acte des comtes de Moers et de Cleves,De Raadt III p 167/Düss Cleves Mark no 552,,
1151937,1432,Proeyt,schepen van St Geertruidenberg: Gerard Proeyt; 1416: Willem Gherytsz,De Raadt III p 167; I p 479,,
1151938,1474-1475,Proeijs,"Aelbrecht Baernt Proeijs Aelbrechtszoonszoon en jvr Oelant Tyman die Edel dochter, Utrecht, kopen lijfrente van 20 R gld op Haarlem voor 300 £ ",Thesauriersrekening Haarlem fol 25v,,
1151939,1564-11-15,Proeys,"Bernt Preijs wordt na opdracht door Cors Reyersz beleend met 1 hoeve van 12 morgen an die Bambrugge in het kerspel van Abcoude; 1579-07-14: na opdracht door Bernt Preijs wordt Albert Preijs, diens zoon, hiermee beleend",Rep Stichtse Leenprotocollen p 1,,
1151940,1571-07-20,Proys,"leen van Vianen: Bernard Proijs voor zijn vrouw Beatrijs, dochter van Gerrit van Culemborg, na overdracht door haar vader, beleend met de helft van 12 morgen land in Golberdingen in het land van Culemborg, waarin een hofstede genaamd Hage (in 1526 Goud Hage), strekkende van de gemeente tot de Lek, belend boven: de Diefdijk, beneden: cureit en kerk te Everdingen; 1609-09-06: Bernard Proijs voor zijn dochter Christina, na dode van Beatrijs van Culemborg; 1638-03-01: Albert Proys heer van Hogelande voor zijn zoon Bernard, bij dode van Christina, diens tante ",Ons Voorgeslacht 04-1986 p 298,,
1151941,1573-04-20,Proeyt,"Jan Jancobsz Proeijt, belend te Alkmaar; 1573-06-13: idem","O.R.A. Alkmaar 309 fol 265, 266v",,
1151942,1253,Probus,"Robertus Probus, scabinus de ….; (p 195) Robinus Probus, te Staden ?; 1255-1259: genoemd Egidius frater Roberti Probi; 1258: Robinus Probus, schepen van Borlo","H Pirenne: Livre G de Ryckel Abt van St Truyen p 183, 195, 214, 299",,
1151943,1582-02-27,Proijen,"Jacob Dircx Proijen, belend te Alkmaar",O.R.A. Alkmaar 309 fol 28,,
1151944,1256,Proyet,"Arnoldus Proijet, miles, schepen in de stad St Truyen",H Pirenne: Livre G de Ryckel Abt van St Truyen p 224,,
1151945,1625-06-25,Pronck,"losrenten kantoor Enkhuizen: verschijndag 06-14, Freeck Jacobsz Pronck, fl 1000 - fl 40, afgelost 1770-12-28; 1628-08-17/08-18: dezelfde, fl 1000 - fl 40, afgelost 1773-01-14; 1631-01/02-19, 1631-08-21/08-29 en 1641-02-22/03-07: dezelfde met hetzelfde bedrag",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151946,1631-04-30,Pronck,"losrenten kantoor Enkhuizen: verschijndag 05-20, Olphert Pietersz Pronck, fl 800 - fl 32",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151947,1637-04-24,Pronck,"losrenten kantoor Enkhuizen: verschijndag 05-15, de weesmeesters tbv de nagelaten kinderen van Claes Cornelisz Pronk, fl 650 - fl 26",Arch. Gecomm Raden Noorderquartier Inv no 51,,
