id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1191139,1452-03-22,"Tessel, van","leen van de abdij St Paulus te Utrecht: abt Jacob van Poelgeest oorkondt dat heer Henric van Tessel, prior van het Regulierenklooster St Marienhove in de Birckt te Amersfoort, beleend wordt met een stuk veen gelegen tot Heze, 20 roeden breed en 200 roeden lang, belend oost: Zoesveen, west: Jan Walravensz, noord: strekkende an die wech die van Zoes tot Heze giet, voor 1 goede vette volwassen scoengemaeckte gans mit croes sjaars; Jacob Dyer doet hulde en manscap (vgl 1468-11-29)","Leenregister Abdij St Paulus Utrecht 505 fol 186v, 156","mannen: Jan van Hamelenberch, Gysbert Wolf; 1454: Jan van Hamelenberge, Ghysbert Wolff van Hamelenberge",
1191140,1473-02-05,Trant,"leen van de abdij St Paulus te Utrecht: Meijns Tonisz maakt tot lijftocht voor zijn vrouw Jacob Gerijt Trantsdochter, de helft van 2 acker duysten, onderdeijlt gelegen in de Duyst, en Meijns tot erfelijke tijns houdt, belend zuid: Geryt Dircsz, noord: Jacob Nennijnc, of erfgenamen",Leenregister Abdij St Paulus Utrecht 505 fol 443v,"tijnsgenoten: Garbrant uter Duijst, Volken Gerytsz",
1191141,1474-04-02,Taets van Amerongen,leen van de abdij St Paulus te Utrecht: abt Johan Claeuwert beleent Jan van Amerongen Eerstsz na dode van zijn vader Eerst Taets van Amerongen met de leengoederen die hij van de abdij houdt,Leenregister Abdij St Paulus Utrecht 505 fol 96,"mannen: Alfer Ruysch, Tyman Mouwer van Heersel",
1191142,1477-04-09,Taets van Amerongen,"leen van de abdij St Paulus te Utrecht: Johan Taets van Amerongen maakt tot lijftocht voor zijn vrouw jvr Alyt Weernairs Braemsdochter, alle renten die hij heft ut den tiende gelegen op Emenesse, die Aernt van Amerongen en Pieter Lambertsz nakomelingen behoort, welke renten Johan van de abdij in leen houdt na dode van zijn vader Eerst Taets van Amerongen; deze lijftocht zal pas ingaan na dode van jvr Janna, weduwe van Eerst Taets van Amerongen ",Leenregister Abdij St Paulus Utrecht 505 fol 447v,"mannen: Evert van Heze, Willem Speijert van der Maern",
1191143,1482-08-28,Taets~,"leen van de abdij St Paulus te Utrecht: Gheryt Johan Taessenz [Taetsen soen ?] draagt op al zijn recht dat hij heeft of verkrijgen mag aan ½ van een stuk erf gelegen tot Zoes, zoals Willem van Doem dat van de abdij in leen hield, belend boven: Aernt van Drije, beneden: Oudmunster; vervolgens wordt Evertgen Willem van Doemsdochter met dit leen beleend tot een onversterfelijk erfleen; ""dit heeft Lambert Kracht ut in folio sequenti""",Leenregister Abdij St Paulus Utrecht 505 fol 232v,"mannen: Meeus Verborch, Henric van Ringenberghe",
1191144,1483-11-15,Taets,"leen van de abdij St Paulus te Utrecht: Geertruid, vrouw van Johan Taetsen, met haar man als voogd, draagt op ½ van een stuk erf gelegen tot Zoes, onderdeylt met Wendelmoet, vrouw van Henric Craften, alzo dat Johan van Roijen gebruict, belend boven: Aernt van Drije, beneden: de heren van Oudmunster; vervolgens wordt Geertruid, vrouw van Henric van Gessel, ermee beleend tot een onversterfelijk erfleen; ""nu Weijn hoir dochter""",Leenregister Abdij St Paulus Utrecht 505 fol 235v,"mannen: Egbert Gosensz, Aelbrecht Dier",
1191145,1476,"Tetrode, van","afwikkeling van de boedel van Hughe van Tetrode, in leven tollenaer te Sparendam voor de stad Haarlem, Sweer Ghantsyn Block, nu tollenaar aldaar (fol 58) ; Hughe van Tetrode was in zijn leven rentmeester van een capellanie in Tetrode en moet daarvan nog ontvangen 5£ 16sc 10½d [?]; 1478: (fol 74) Albert Outgersz is resterend van zekere pacht van de capelrie in Tetrode 15st; Bouden Claesz van gelyke lant 15st",Renteboek St Bavo Haarlem 1476 fol 58-84 [!],,
1191146,1600-05-24,"Tetrode, van","Claes Arisz Tetrode, brouwer te Alkmaar, koopt huis en erf aldaar",O.R.A. Alkmaar 138 fol 102v,,
1191147,1360-1361,"Torenburch, van","""ontfaen van Willem Gerrits van Bertouts hoflande van Thorenburch ende van den werve 12sc""",Rek Rentmeester Kennemerland 808 fol 20,,
1191148,1658,"Tuyl van Serooskerke, van","testament van Pieter van Tuijll van Serooskerken; 1669: akte van boedelscheiding van de nalatenschap van Hieronimus van Tuyll van Serooskerke, tussen zijn weduwe en Willemina en Petronella, dochters van Pieter van Tuyll van Serooskerken, met twee bbijlagen dd 1669-1686",V.R.O.A. 1920 dl I p 264/Inv no 192,,
1191149,1793,Torck,"de Staten van Holland belenen Frederik Sigismund Alexander Torck met: 1) de hoge- en lage heerlijkheid van Voorschoten en van Veur, 2) de 3e partij in de visserij in de Rijn, 3) een woning met 20 morgen land in Voorschoten; met akte waarbij aan Eusebia Jacoba van Heeckeren douairiere Torck het vruchtgebruik van deze goederen wordt verzekerd; 1799: memorie namens de curatoren van Fredrik S.A. Torck door Fannius Scholten aan het Vertegenwoordigende lichaam van het Bataafse Volk over de rechtmatigheid van de eigendom van de heerlijkheden Voorschoten, Veur en Heerjansdam, met bijbehorende tienden en visserijen  (met afschriften van koop- en leenbrieven 1459-1793)","V.R.O.A. 1920 dl I p 293-295/Arch Duivenvoorde Inv no 514, 515",,
1191150,1792,Torck,"verklaring waarbij Johan Adriaen de With, aangesteld tot baljuw en schout in de heerlijkheden van Voorschoten en Veur en ontvanger en rentmeester in de ambachtsheerlijkheid Voorscoten, alle lage  ambten in handen stelt van Assuer Jean Torck, die hem aangesteld heeft (no 529); 1799-1804: stukken betreffende het proces van Reinoud Jan Christiaan Torck tot Roosendael en J.F.W. van Spaen tot Ringenberg als curators over Frederik Sigismund Alexander Torck tegen Gerrit Boon te Veur over de betaling van tienden (no 530); 1798-1807: stukken betreffende het proces van Reinoud J.C. Torck tot Roosendaell en J.F.W. van Spaen tot Ringenberg Rosande en Biljoen, als curators over Frederik Sigismund Alexander Torck van Duivenvoorde tegen Johan Adriaen de With, baljuw en schout van Voorschoten en Veur, over de betaling van recognitie (no 531)",V.R.O.A. 1920 dl I p 295/Arch Duivenvoorde Inv no 529-531,,
1191151,1793,Torck,"Carel George van Wassenaer-Obdam beleent Fredrik Sigismund Alexander Torck met: 1) het veer ter Wadding over de Rijn bij Doedingslaan, 2) de woning en hofstede van Duvenvoorde met bijbehorende landerijen en tienden te Voorschoten; hij verzekert Eusebia de Rode van Heeckeren, douairiere Torck van het vruchtgebruik van verschillende lenen waarmee hij als heer van Wassenaar haar zoon Fredrik Torck beleend heeft, te weten: 1) het veer ter Wadding, 2) het huis Duivenvoorde met 97 morgen en 416 roeden land, 3) tienden te Voorschoten, 4) een stuk land te Hillegom, 5) opbrengst uit de tol te Vlaardingen, 6) opbrangst uit het schot te Kethel, 7) 3 lenen te Heerjansdam","V.R.O.A. 1920 dl I p 296/Arch Duivenvoorde Inv no 542, 543",,
1191152,1773-1785,Torck,"huurcedullen van het huis Duivenvoorde waarbij Assueer Jan Torck het verhuurt aan: 1) 1773: N Hartings, 2) 1777: J. Burman, 3) 1785: Alexander Philip baron van der Capellen","V.R.O.A. 1920 dl I p 296/Arch Duivenvoorde Inv no 539, 540, 541",,
1191153,1701,"Toorn, van","leen van Brederode: Jan van Toorn als vader en voogd over zijn dochter Margaretha verzoekt belening van een erf en hofstede, nu tuinland, groot 404 roeden, gelegen buiten de Grote Houtpoort van Haarlem, noord: de Margarietenlaan, genaamd de Molensteeg, haar aangekomen van haar moeder Agatha Deymans, die het in leen had",Leen van Brederode,,Haarlem
1191154,1290-01-09,"Teylingen, van","leen van Wassenaer: 369) Warmond, de woning te Warmond met land streckende in de lengte van de Lede tot de weg en in de breedte van Lammekyn tot de hofstad van heer Jacob van den Woude; 13..: met 5 morgen land, beleend: Dirc van Teylingen, neef van de leenheer Philips van Wassenaer; 13..: heer Dieric van Teylingen, 13..: de vrouw van Dirc van Naaldwyc. Leen no 370): een paar broedende zwanen rond de hofstad oud Alckemade te Warmond, 1663-12-18: Floris van Alckemade, heer van Oud Alckemade",Ons Voorgeslacht jg 1978 p 601,,
1191155,1586-02-03,"Teylingen, van","de erfgenamen van wijlen Floris van Teylingen, nl de broers Cornelis en Pieter van Teylingen, mede vervangende de kinderen van wijlen hun broers Jacob en Augustyn, verkopen het huis en erve te Alkmaar op de hoek van de Langestraat en de Hoogstraat, over het stadhuis. Tot nakoming van de vrijwaring stellen zij een stucke lants in de banne van Outkerspel, in de bedijckte Kerckmeer, groot 4 morgen, genaempt ""Duyvenscamp"", noord: Cornelis Jansz van der Nyenburch, oost: de erfgenamen van Dirck Schaep, west en zuid: de Ringsloot. Nog een stuk land in de ban van Outkarspel, groot 12 geersen, genaempt die Ruijchcamp, zuid: de kinderen van Bartholomeus van Teylingen en Jan Ariaensz Rijcken, west: de kinderen van Bartholomeus van Teylingen en de erven van Floris van Teylingen gemeen, oost: de erven Dirck Schaep","G.A. Alkmaar O.R.A. Transportregister 132 fol 181v, 182",,
1191156,1589-05-08,"Tuyl, van","codicille van Otte van Tuyl, weduwe van Anthonis van Ysendoren, heer van Sterkenburg. Legatarissen: Agnes en Josina van Aeswijn, nichten, dochters van Aerend van Aeswijn en Catarina van Ysendoren",Kroniek Hist Gen jg 1851 p 80/Arch Mathenesse,,
1191157,….,Telder,"item besprach heer Pieter Telder, canonick tot Naaldwijk, den H. Geest tot Naaldwijk 2 hont lands gelegen in Zandambacht ende in huijrwaer heeft Jan Boudynsz. Ende dit selve lant leijt in dat oudelant.  ….: Agniese Heymans testament. Item besprac Agniese Heymans den H. Geest tot Naeldwijk 2 hont lants gelegen in Zantambacht in het Nieuwelant, in die woninghe ende Jan Bransoen plach te wonen onder den Maesdyck, nu gehieten Costverloren, belend noord: die H. Geest t Zande ende te Delf, zuid: t cloester tot Conincxvelt, oost: die Groenewech, west: die Maesdyck. Lant van ouden tiden: item ½ morghen lants gheleghen in Zantambacht in het Nieuwe lant ende Gheryt Sproncsz op plach te wonen en van ouden tiden den H. Geest toebehoort","Reg H. Geest Naaldwijk fol 48/Copie v.d. Marel p 99, 97",,
1191158,1436-04-24,"Torenburch, van","33 personen aangewezen, waaruit de burgemeesters gekozen moeten worden: Clais van Thorenburch, Jacob Jansz, Wouter Henricsz, Jacob Jacobsz, Ysbrant Oebelensz, Geryt van der Couster, Jan Bal, Huge Jansz, Jacob Pietersz, Willem Barwoutsz, Clais van Adrinchem, Willem Meerytsz, Michiel Ripprantsz, Gheryt Florysz, Henric Jan Vredericsz, mr Willem Claesz, Claes Jan Geijenz, Ghyse Buys, Jan Oetgersz, Aelbrecht Lievinck, Wouter Beyersz, Jan Andries Mouwerijn [in het Memoriaal staat Jan Mouwerijn, ook op 1437-03-15], Aernt van de Werve [het Memoriale leest: Aerst van de Werve], Dirck Pietersz Comen, Jan Heijloc, Florijs Duver [het Memoriale leest: Duwer], Jan Hillinck, Jan Woutersz, Nanne Dircsz, Jacob Reynersz, Symon Vredericsz, Pieter Garbuts [Garbrantsz ?], Pieter Reyners (vgl 1451-03-26, 1437-03-15)","C.W. Bruinvis: Alkmaarse Vroedschap tot 1795 p 5, 6",,
1191159,1591-07-19,timmerman,"Claes Hendrikxz timmerman van Assendelft met attestatie van Assendelft, woont in de St Jansstraat te Haarlem, wordt lidmaat te Haarlem",Lidmatenregister Haarlem 1578-1595 Vervolg I,,Haarlem
1191160,1633-08-11,Teding,"Janneken Jacobs Tyng: tussen Camplaan en Schoubroec, 2 morgen 4 hont",Verponding Heemstede III,,
1191161,1633-08-11,"Teylingen, van","burgemeester van Teylingen: vanaf Manpadslaan - stad, 3 morgen 2 m (morgen of hont ?)",Verponding Heemstede V,,
1191162,1633-08-11,Thielemans,"de weduwe van Thielemans: vanaf Manpadslaan - stad, 1 morgen 3 hont",Verponding Heemstede VI,,
1191163,1633-08-11,Tierens,"Franchois Tierens: 1 morgen 1 hont 75 roeden, 1 morgen 1 hont 75 roeden; zijn bleek: 6 morgen, 1 morgen 2 hont (II); tussen Hillegom - Berkenrode: 4 hont, 3 morgen 2 hont (V); 1 morgen 3 hont in de Vlonders (IX); zijn blekerij: bruiker Daniel Camby voor 6 £ (XIII); zijn huis: 10£ 10sc (XIV)",Verponding Heemstede ,,
1191164,1633-08-11,timmerman,"de kinderen van Engel timmerman: Heemstederhout, 2 hont land",Verponding Heemstede VIII,,
1191165,1633-08-11,Thoorn,Cornelis Thoorn: zijn huis 2 £ ,Verponding Heemstede XV,,
1191166,1633-08-11,"Torenvliet, van","de weduwe van Thorenvliet: tussen Hillegom - Berkenrode, 11 morgen",Verponding Heemstede V,,
1191167,1633-08-11,Tot ,de weduwe van wijlen Cornelis Gerritsz Tot: 1 morgen 3 hont,Verponding Heemstede/Berkenrode XII,,
1191168,1664-07-13,Trip,"Jacobus Trip Lowysz, lidmaat op belijdenis van de Kerk van Heemstede geworden","Actenboek Kerk Heemstede 2, 1660-1729",,
1191169,1337<,"Tolloysen, van ",leen van Voorne: Jan van Tolloysen 2 hofsteden te Dordrecht aan beide zijden van het water (no 514); no 523: Daniel van Tolloysen houdt dit zelfde leen,"Leen van Voorne no 514, 523",,
1191170,1606-03-24,Tuijnman,"Claes Hendriksz Tuijnman, met attestatie van Delft, wordt lidmaat te Haarlem, woont buiten tot de houtvester",Lidmatenregister Haarlem 1595-1609 Vervolg V,,
1191171,1603-10-08,Thyssen,"Janneken Hendrix, weduwe van Hendrik Thyssen, met attestatie van Haarlem [?], wonende in de Cleverlaen aen Aelbertsberg, wordt lidmate van St Bavo te Haerlem",Lidmatenregister Haarlem 1595-1609 Vervolg IV,,
1191172,"1404-12-16, 1428","Torenburch, van","Henrick van Thorenburch zijn ten eygen gegeven twee stukke land gelegen bij Alkmaar, houdende tesamen ca 7 morgen (98a), ut patet in registro 1410-11-04; 1428 (105e): ende blijft houdende ten erfleen die hofstede van Thorenburg en een tyns in de parochie van Heyloo. Die voirs. hofstede ende tyns heeft ontfangen zijn zuster jvr Kerstyn van Thorenburg (Libro Princ. 1455 Kennemerland)","Libro III fol 70, Libro Principum Kennemerland 1455",,
1191173,1396-11-11 - 1397-11-11,Tesselaer,"Rek van Bloys: item ontfaen van de wissel en mercttol in die Wyc die Claes Tesselaer gehuurd hadde om 45 £ per jaar, 10 jaar lang, en hij nu overgegeven heeft Claes die Gruter, alsoe alse Claes voirs ghehuert had jegens heer Jan van Heemstede om 35 £, daer dit het zesde jaar of is. Item Vervolg II: uitgaven van timmering aan de molen in die Wyc [Beverwijk]. Item Heynric Claesz in die Wyc, myns heren voerspraec, van cost, op last (?) en arbeide 6 scilde, facit 6£",Rek van Bloys 1396-1397,,
1191174,1428,"Tetrode, van","Heynric van Tetrode: een huijsinge met 2 werven ende die venne after de huysinge metten zaetlande voor die dore gelegen, in de ban van Akersloot. Ende belent hebben an beyde siden van den wege: Doeve Reynersz en Rembrant Florisz. Heynricus obiit et Johannes de Tetrode filius Theoderici relevavit anno 1407; Johannes de Tetrode obiit et Theodericus de Tetrode, filius ejus relevavit","Libro IX no 133 (51e, zie ook 52)",,
1191175,1390,"Tetrode, van","Arent van Tetrode, wonende tot Wassenaer, ontfinc 4 ½ £ Holl op den rentmeester van Kennemerland, recht leen",Lenen Caput N.H. 304,,
1191176,,,,,,
1191177,,,,,,
1191178,,,,,,
1191179,,,,,,
1191180,,,,,,
1191181,,,,,,
1191182,,,,,,
1191183,,,,,,
1191184,,,,,,
1191185,,,,,,
1200001,1582-11-07,Ubbena,"vermeld: Joachim Ubbena de Riemedes, burgemeester van Groeninghe",J le Roux: Recueil de la Noblesse p 63,,
1200002,1300~,"Ubbergen, van","tienden in Mehr: Ambrosius de Ubberg, ½ mal siliginis, tantum ordei, tantum avene; Gerardus de Ubberg 6 vasa siliginis et 6 vasa avene",Quellen Stift Xanten p 419,,
1200003,1460~,"Ubbergen, van","decimis in Mehr: Ambrosius de Ubberg, ½ mal siliginis, tantum ordei, tantum avene; Gerardus de Ubberg 6 vasa siliginis et 6 vasa avene",Quellen Stift Xanten p 419,,
1200004,,"Ubbergen, van","vermeld: Arend van Ubbergen, dochter Hille x Jan van Oye",Navorscher jg 1869 p 49,,
1200005,1360-1361,Ubbing,Jan Ubbing: van de tienden van Westerblocweer 22 £ 10sc,Rek Rentmeester Kennemerland 808 fol 18v,,
1200006,1362-1363,Ubbing,Dierc Jan Ubbincxz: afterstal van 1360 van zwanen 12 sc,Rek Rentmeester Kennemerland 810 fol 1,,
1200007,..-05-06,"Udem, de","memoria Bele de Udem de 5 sol 8den, de domo Rutgeri Wesendonc in platea Maris et 20 den de domo prope portam macelli; ..-10-12: memoria Mechtildis de Udem, 5 sol de domo Lize Wynrici in platea Pontis; 12 den ad memoria Bertradis Lorre","Memorien Stift Xanten p 61, 123",,
1200008,1190-1205,"Udem, de","census curtis Rottum: Theodericus (Ermengardis et Gozwinus) de Uthehem, 15d",Quellen Stift Xanten p 511,,
1200009,1300~,"Udem, de","inkomsten van de klenerij: in parrochia Xanctenis: Henricus de Udem, het 1e jaar 5 mal ordei, het 2e jaar 2 ½ mal ordei",Quellen Stift Xanten p 443,,
1200010,1300~,"Udem, de","decima in Udem: Wolterus de Udem 2 mod et sextarium siliginis, 2 mod avene; dominus Gerlacus de Udem: 5 mod et sextarium siliginis et 4 ½ mod avene: Theodericus de Udem 3 ½ mod siliginis et 3 modios avene; Theodericus de Udem 1 mod et geltani siliginis et mod avene; Wolterus de Udem: 2 sext siliginis",Quellen Stift Xanten p 462,,
1200011,1332,"Udem, de",pachtrol van de kelnerij: de bonis Henrici de Udem 2 ½ mal ordei,Quellen Stift Xanten p 143,,
1200012,1357,"Udem, de","uitgaven bursa Xantensis: Godefrido de Elmt et Henrico de Hessen euntibus Kalker cum domino Theoderico de Udem, 15 sol",Quellen Stift Xanten p 179,,
1200013,1366,"Udem, de","pachten van de kelnerij: de curtibus per dominum Gerlacum de Udem, 2 scepel; de bonis Gerlaci de Udem 2 ½ mal pro nunc",Quellen Stift Xanten p 146,,
1200014,1378,"Udem, de","uitgaven bursa Xantensis: pro quarta vini Gerardo de Udem, 20 d (p 226); 1379: idem, 21 d (p 232); 1380: nuncio misso ad capitum per Gerardo de Udem, 6d (p 240); 1392: pro 6 quartis vini Gerardi de Udem de pensione in Udem, 10 sol (p 274); 1392: Gerardi de Udem de libertate cerocensualitatis uxoris sue ne filiorum et filiarum ipsius 5½d (p 274); 1393: 2 quartis vini Gerardo de Udem 3 sol 4d (p 281); 1399: littera pensionis de Udem quando Gerardus de Udem habuit eam (p 302)",Quellen Stift Xanten ,,
1200015,1394,"Udem, de",bij Xanten: per Theodericum de Udem 4 mal ordei et 2 pullos censuales,Quellen Stift Xanten p 327,,
1200016,1400,"Udem, de","pachten van de kelnerij: de bonis Bele de Udem 2 ½ mal pro isto anno, anno vero sequenti 5 mal et consequenter alternatum annis; Bela de Udem de orto prope Langhacker ordei ½ mal",Quellen Stift Xanten p 167,,
1200017,1400-1415,"Udem, de","in curte sita est in Lutingen, 25 à 26 maldrata terre, 5 mal ordei et alio anno 2 ½ mal ordei, primam manum habet Hadewigis de Udem, 2e haar man Georgius de Urdijngen",Quellen Stift Xanten p 350,,
1200018,1350-07-01,"Udem, de",Gerlacus de Udem ontvangt van de paus een canonicaat in Xanten; 1352-02-17: ontvangt van de paus een beneficum eccles. te Bonn,"Urkb Stift Xanten p 539 no 816, 833",,
1200019,1345,"Udem, de",Henricus van Udem 6 den,Memorien Stift Xanten p 194,,
1200020,....-12-26,"Uden, van","stierf Gerardus de Kuc, de quo habemus 6 sol de domo Aleydis de Ude, nunc Henrici ejus filii de Ude, nunc Everardi Wilde, nunc Theoderici de Curia, te Xanten",Memorien Stift Xanten p 158,,
1200021,1300~,"Uden, van","de census de areis in Xanten: Aleidis de Ude, 6 sol",Quellen Stift Xanten p 428,,
1200022,1343-10-19,"Uden, van","Henricus de Ude, borg te Xanten","Urkb Stift Xanten p 486, 487",,
1200023,1345,"Uden, van","circa Forum, te Xanten: de domo Henrici de Ude, 1 mark",Memorien Stift Xanten p 192,,
1200024,1218~,"Uden, van","Albertus van Cuyk oorkondt giften door Albert van Dinther en Almericus van Heeswijk, ridder, aan Berne geschonken, van zijn landgoed Bernhese en het bos te Dinther ",De Fremery no 48,"getuigen: Albertus de Osse, Henricus Splindere, Godenoy, Eugene de Haren, Hermannus de Uden en zijn broer Arnoldus, Macharius de Cheldunc",
1200025,1394,"Uden, van","census in platea Macelli te Xanten: de domo Wendele de Husen, nunc Gude de Ude, 12 sol",Quellen Stift Xanten p 321,,
1200026,1401-1402,"Uden, van",de domo Gude de Ude 6 den,Quellen Stift Xanten p 14,,
1200027,1397,"Uden, van","schepen van 's Hertogenbosch: Gerard van Uden, met zijn zegel; 1399: Jan Wolphaerts, zegel: 3 doorboorde harten; 1403: Henricus de Uden; 1447: Marcelis van Uden; 1480: Engelbert van Uden; 1486: Hendrik van Uden",Navorscher jg 1890 p 584; De Raadt IV p 71/Düss Comm de Biesen no 57,,
1200028,1410~,"Ude, van","leenregister Culemborg: -  Herman die Muerder 3½ husmate die van Steven van Mauderic waren in het gericht van Mauderic; van 1½ van deze husmate is boven belend: heer Saffentijn Ude, beneden: heer Dirc van der Eme, paep van Ecke en twee daarvan belend boven: Heymeric Roelantsz, beneden: heer Saffentijn Ude (fol 30); - Heijmeric die Muerder 4 morgen in de Husmate in Mauderic, belend boven: Heijmeric Roelantsz, beneden: heer Saffentijn Ude (fol 12v); - Gheryt uten Weerde ½ hofstat te Mauderic op de Slage, met de helft van 18 morgen land, belend boven: heer Saffentijn Ude, beneden: Otto die Vere (fol 30v); tijns van Culemborg tot Mauderic: Saffentijn van 3½ morgen in die oude weyde 4d (fol 108v), heer Saffentijn Ude 1½ husmate en 1 meynt, 6d; Mergriet Saffentynswijf 4½ morgen in de oude weyde, 5d (fol 110)",Leenregister Culemborg,,
1200029,1422~,"Ude, van","leenregister Culemborg 1410~: Deryck Doijs Hinricsz 2 hont te Molderick, belend boven: Derijck van Wije, beneden: Herman Schakel (dit heeft Derick opgedragen en heeft ontvangen: Gerijt Ude Jansz) (fol 93); tijns op 11-11: Gerijt Ude en Roelof Ude van 2 husmaten, 6d (fol 108v)",Leenregister Culemborg,,
1200030,1428,"Uden, van","Aerndt Stamelairt van Uden, conseiller et homme de fief du duc de Brabant",De Raadt IV p 71,,
1200031,,"Uffelen, van",genoemd: … van Uffelen x Susanna Vogelaer,Batavia Illustrata bl 1080,,
1200032,1312,"Uden, van","Gerardus de Uden 25 £ per jaar uit zijn huis te Uden; 3000 £ per jaar Gerardus Ude, 41 bonaria et 1 jornale sita apud Kerret in terra Wassenbergensi","Livre Feudataires Jean II Duc de Brabant p 55, 82",,
1200033,1624-07,Uijl,"losrenten kantoor Enkhuizen: verschijndag 08-28, Claas Jansz Uijl voor Ada Pieters, fl 400 - fl 16, afgelost dd 1769-12-29",Arch. Gecomm Raden Noorderquartier Inv 51,,
1200034,1633-08-23,Uijl,"losrenten kantoor Enkhuizen: verschijndag 08-23, Aechtgen Gerritsdochter weduwe van Jan Clasen Uijl, fl 400 - fl 16; 1639-06-29/11-30: Cornelis Adriaensz Roobol tbv Anna Jans, nagelaten weeskind van Jan Claesz Uijl, fl 800 - fl 32",Arch. Gecomm Raden Noorderquartier Inv 51,,
1200035,1639-03-04,Uijl,"losrenten kantoor Enkhuizen: verschijndag 03-12, Cornelis Jansz Roobol tbv Gerrit Jansz Uijl, fl 1000 - fl 40; 1640-05-10/05-24: Cornelis Adriaensz Roobol tbv Gerrit Jansz Uijl, fl 500 - fl 20; 1642-05-08/05-19: idem tbv idem fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1200036,1405,Uytenbroek,genoemd: Claas Uytenbroek,Batavia Illustrata bl 746,,
1200037,1615-06-26,Uytenbroek,"jhr Jehan Uytenbroeck geeft volmacht aan Dierick van Oudewater en Danel van Kilsdonck om namens hem te compareren voor het gerecht te Werckhoven, betreffende zijn zuster Josyna Uytenbroeck x Henrick Herman heer van Manegem, om ""bewaernisse te doen ende te verseeckeren"" voor 2000 gld  aan Josyna verstrekt tegen betaling van zijn schulden en affairen, 800 gld aan de ""numboirs van seeckere weeren bij hoendersloot"", 400 gld aan Willem Crom, burger te Utrecht, 800 gld aan Cornelia Berentsdochter van Blommendael, welk geld zij zullen mogen verzekeren op een halve hoeve land te Werkhoven, hem toebehorende, en gebruikt door Eernst Jansz voor 2000 gld ",G.A. Amsterdam Not Arch 378 fol 403/Notaris Nic Jacobs ,,
1200038,,Uyttenbongaart,genoemd: Anna Uyttenbongaart x Cornelis van Matenesse,Batavia Illustrata bl 1003,,
1200039,1427-1428,"Uytkerke, van","Roelant van Uytkerke: de tiende en visserij te Graft (857 fol 17); (fol 18) de visserij van Payensidewinde en van het gat bij de molen; (fol 19) heeft de waag te Graft, de molen op de overtoom bij Alkmaar, de vlastienden te Vroon, de biertollen te Outorp, Oeterleec en de Koedyc (857 fol 37, 39); 1428-1429: (859 fol 5) heer Roelant van Uytkerke",Rek Rentmeester Kennemerland,,
1200040,1426,"Uytkerke, van","genoemd :Roeland van Uytkerke met zijn zoon van Steenbergen, hoofd van het garnizoen in Haarlem, tegen gravin Jacoba",Batavia Illustrata bl 1210,,
1200041,1105-1120,"Uitgeest, van ","(1083-1120) aanwinsten van de abdij Egmond: Burchardus de Uytghest [dedit] terram ibidem una munciam [persolventem]; Isbrandus filius [abt] Adallardi mutuavit terram, quam dedit pater et frater videlicet Adallardus monachus; et reddidit terram in Hutghest, 3½ uncias solventem, et in Ekerslate 30 den",v.d. Bergh I no 108,,
1200042,1162-08-28,"Uitgeest, van ",getuige voor graaf Floris III o.a. Lydolfus de Utgest,v.d. Bergh I no 143,,
1200043,1292-03-20,"Uitgeest, van ","graaf Floris beleent Arnoude van Utgheest ""een sant dat gheworpen is uten Wale bij den Werdijke, en een sant uit enen wale dat leghet bi Donregheest op die norder sijde"", tussen Utgeest en Limmen",R.A.H. Coll Aanw 92 fol 144/Reg XVIII fol ..,,bovenaan het fiche staat: Jan Claesz
1200044,1292-03-20,"Uitgeest, van ","graaf Floris beleent de broers Arnoud en Clais van Utgheeste met: in Uthornen 8 geersen en een ¼ van een geers, in veren Volcwien 3½ vierdel geers, in Boenacker 9 geersen, op Costiinsvene 2 ½ geers, op Ysipdinghemade een half geers, som van de geersen 23 geersen ¾ geersen in Castricummerbroec,  de visserij, ½ stale oesters in de Crommenije, 2½ stale in Sickinge, ⅔ van de stalen in de Delft, een sant bij Dorengeest, 23 ¾ geers te Castricummerbroec voornoemd; 1394-07-05: Claes Jansz van Uitgeest, zijn vader Jan Claasz",v.d. Bergh II no 815,,
1200045,1297-10-18,"Uitgeest, van ","graaf Jan I beleent Willem Arnoutsz van Utgheest met een jaarrente van 50 sch Holl ten rechten leen, uit een erve ""dat der ghere was van Vroene"" [= heer van Vroenen ?], af te kopen voor 25 £ Holl in eens; Arnoud van Utgheest wordt beleend met een jaarrente van 5 £ Holl ten rechten leen uit een erve dat van Dierc van Vroene was, af te kopen voor 50£ Holl in eens","v.d. Bergh II no 1017, 1018",,
1200046,1321-10-21,"Uitgeest, van ","Clais Willemsz van Uitgeest maakt tot lijftocht voor zijn vrouw de mindere helft van zijn goederen in Castricummerbroek, en de helft van de zate in Crommenie",Reg Hann p 99,,
1200047,1328-05-17,"Uitgeest, van ","aanstelling van Symon Meyken [Symon Moyekijn van Uytgeest] in plaats van zijn broer Claes van Uytgeest tot schout van de graaf te Alkmaar, met toewijzing van 12 £ door de eerste aan de laatste daarvoor uit te keren, en 6 £ voor de vrouw van Claes als lijftocht",Reg Hann p 169,,
