id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1211689,1415-03-19,"Vorenbroek, van","Gheerloff zoon van Jan Dirck Reynwertszsz ontvangt in leen 4 morgen in het ambacht van Hillegersberge, door zijn vader in leen gehouden",Reg Rotterdam en Schieland no 1931,,
1211690,1420-01-15,"Vorenbroek, van","hertog Jan belooft zijn baljuw van Rotterdam Geerlof Jansz van Voorenbroek schadeloos te houden en te ontheffen van alle kost en schade, ter zake van zijn gedane rekening betreffende de vroon die Floris van Adrichem toebehoorde; 1421-01-15: idem ",Alg Ned Familieblad 1884 no 127 p 3/Reg Memoriale BL Cas R fol 42; Reg Rotterdam en Schieland no 2089,,
1211691,1420-12-22,"Vorenbroek, van","hertog Johan geeft in onderpand aan Gheerlof Jansz van Voerenbroec en Danel Jansz van Mattenes de brieven die heer Henric Nothaft Vit..dom in Neder-Beyeren had van zijnetwege op de stad Utrecht, betreffende een schuld van 17000 R gld met het opgelopen hoofdgeld, en belooft deze brieven niet terug te zullen vorderen, voordat hij hun het achterstallige op hun rekening heeft voldan",Reg Rotterdam en Schieland no 2053,,
1211692,1421-01-01,"Vorenbroek, van","Dirck van der Goude en Alairt Belinck met de hunnen hadden de zoen over de doodslag op Jacop van der Goude opgedragen aan heer Jan de bastaard van Bloys en Henrick Hermansz van Dircks zijde, en aan Tielman Oem en Gheerloff Jansz van Vorenbroeck van Alairts zijde, en voor het geval zij het niet eens konden worden, aan hertog Jan; de zoen zal 300 gouden Holl scilden kosten, waarvoor Alairt Beling, Gheryt Willemsz, Gijse Bier en Coppijn Noyenz met hun bloedverwanten borg zullen stellen, en zullen betalen in 3 termijnen, ⅓ de voorzoen, ⅓ de maagzoen en ⅓ ten erfzoen; de hertog zal 200 schilden hiervan ontvangen en de baljuw Gielys van Cralingen 25 voor zijn bemoeienissen",Reg Rotterdam en Schieland no 2076,,
1211693,1421-02-08,"Vorenbroek, van","50 sch per jaar uit de landsbede van Zevenhuysen, die Gerrit Vrancken Visschers 1383-05-01 in leen had ontvangen, en na zijn dood aan de heer van Egmond waren vervallen, door hem zijn gegeven aan Treveys Janse",Reg Rotterdam en Schieland no 2095,getuige: Geerloff Jansz van Voorenbroek,
1211694,1423-01-16,"Vorenbroek, van","Gheerlof Jansz ontvangt in leen 4 morgen land in het ambacht van Ouder Schie aan de oude dijk, hem aanbestorven van zijn broer Dirc Jansz, zoals ze van de heer van Arkel gehouden werden",Reg Rotterdam en Schieland no 2148,,
1211695,1424-07-25,"Vorenbroek, van","de heer van Gaesbeek, Putten en Strijen geeft Gheerlof Jansz in leen de helft van het ambachtsherenrecht in Kathendrecht, hem aanbestorven van zijn broer Wolfert Jansz ",Reg Rotterdam en Schieland no 2194,,
1211696,1424-07-26,"Vorenbroek, van","Jacob heer van Gaesbeek geeft het land in leen dat Gheerlof Jansz, baljuw van Rotterdam als vrij eigen had opgedragen, een kamp land geheten de Oostkamp,in Cathendrecht langs de Oostschinkele, strekkende van de sluisvliet achter tot aan de dijksloot, groot ongeveer 4 morgen",Reg Rotterdam en Schieland no 2195,,
1211697,1424-08-02,"Vorenbroek, van","schepenen van Rotterdam verklaren dat Godevaert Dirxsz schuldig is aan Ysbran Daemsz 7 schellinge 4 penn Holl per jaar uit 9 voeten van een erf gelegen in het oostvierendeel, buitendijks, belend oost: de erfgenamen van Aernt Vranckenz, west: Geerlof Jansz, elk met erf, strekkende voor van de halve straat tot in de haven",Reg Rotterdam en Schieland no 2197,schepenen van Rotterdam: Willem Jan Heyenzsz en Jacob Dirc Rumerszsz,
1211698,1429-1430,"Vorenbroek, van",baljuw van Rotterdam: Traveys Jansz van Vorenbroek,?,,
1211699,1552,"Vorenbroek, van","8 hont land te Leeuwen in den Velde op der Weyde, beleend Baernd van Voorenbroeck bij opdracht van Jacob van Geijen; hij wordt tevens belend met 5 hont land aldaar na opdracht door Aernd van den Sande","Leenkamer Holland 239 fol 591, 593/Rep Altena",,
1211700,1292-08-12,Vormaer,"schepenen in Reimerswaal: Gielis Costinsz, Hughe Gielisz, Lambrecht Voermaersz, Peter Hughenz heer Claisz",v.d. Bergh II no 826,,
1211701,1273-1297,"Vorselaer, van","recepta census curtis Honnepel: Theodericus dictus Voslar 4 sol et 6 den leves, in parrochia Sonsbeek; ± 1300: Henricus Vorsler en zij nvrouw Hadewigis, 14d; Bela Vorseler, Theodericus filius Ghisekinus en zijn vrouw Hilla, 17 ½ d de bonis super Horst","Quellen Stift Xanten p 446, 421",,
1211702,1424,"Vorselaer, van","census curtis Rottum, Weze: Agneza de Vorslar 4 sol leves minus 3 d, mod avene et pullum",Quellen Stift Xanten p 531,,
1211703,1483,"Vorsteler, van",lid van het St Jorisgilde te Harderwijk: Gerrit van Vorsteler,Wapenheraut jg I p 15,,
1211704,1613,Vurstenbergh,lid van het St Jorisgilde te Harderwijk: Willem van Vurstenbergh; 1636: Adriaen van Vorstenburgh,"Wapenheraut jg I p 59, 60",,
1211705,1496-1497,Vorst,"Jurriaen Vorst wordt met ingang van 1 april 1497 meester van den zwaarde te Haarlem (924 fol 43v); 1497-1498: (924 fol 61) wordt hij niet meer genoemd, maar zijn voorganger Albrecht Heinricsz is weer in functie sedert 11 april, salaris 18 £ 16sc 6d",Rek Rentmeester Kennemerland,,
1211706,1343,Vorstman,renten van de huur in Haerlem an hofsteden: Nanne Vorstman 7d en nog 5d,Rek Rentmeester Kennemerland,,
1211707,1341,Vort,"Nycolaus Vort, gener van Luca Vort, had voor schepenen van 's Hertogenbosch twee bunders land (de Nuenveldse Hoeve, later verbasterd tot Nonnenbosschehoeve) gelegen te Middelrode, op Nunvelt, aan Hendrik van den Wiele verkocht, waarop Alard de zoon en Luca de dochter van genoemde Nycolaus tbv van den Wiele afstand van hun recht op dit land",Taxandria jg 1923 p 252,,[hieraan vastgehecht een akte van 1474]
1211708,1346-06-01,Vort,"leen in Amstelland: Dieric Jansz 1 acker op het Ankenvene in het gerecht van de heer van Abcoude, belend zuid: Herman Crieke, noord: Peter Vort",Bijdr Hist Gen jg 1901 p 272,,
1211709,1377,"Voerstbach, van",Rickolt van Voerstbach reçoit du Brabant une rente par le receveur de Limbourg,De Raadt I p 462,,
1211710,1200-11-03,Vos,man van de hertog van Brabant: Wilhelmus Vulpes ,v.d. Bergh I no 183,,
1211711,1214-11-05,Vos,"Wilhelmus Vulpes en zijn broer Theodericus, milites,  zijn getuigen bij het huwelijksverdrag van Mathilde van Brabant en Floris van Holland",v.d. Bergh I no 245,,
1211712,1214,Vos,"wijlen Wilhelmus comes de Megen en zijn zoon Dirk schonken hun allodium te Rixtel aan de orde der Tempeliers, onder de getuigen: Wilhelmus Vulpes",Oorkonden Rixtel no 128,,
1211713,1311-09-20 (of 02-24),Vos,"graaf Willem beleent Jan zoon van Boudewijn de Vos, ridder, uit Vlaanderen, met het hem door Jan opgedragen land te Baarland in Borsselen","Reg Hann p 36/Reg EL 13 fol 72, EL 20 fol 57v",,
1211714,1312,Vos,"Arnoldus filius Johannis dicti Vos, de Drunen, bona dicta Gherdensesc, jacentia in Drunen",Livre Feudataires Jean II Duc de Brabant p 16,,
1211715,1316,Vos,"dit zijn de afterstallen van 's graven renten in Berkel: Pieter Vos, 22 sc 6d; 1334: Clais die Vos 5sc 11d","Rek Hen Huis I p 112, 203",,
1211716,1336-12-08,Vos,voor schepenen in Deyl verkoopt Rutgheer uten Westerhout land te Wadenoye aan Marienweerd ,Cartul Marienweerd no 450,"borgen: Jacob Vos, Jan Vredericsz, Heine Rutgheersz",
1211717,1337,Vos,schepen van 's Hertogenbosch: Gerard Vos,Navorscher jg 1890 p 584,,
1211718,1336,Vos,"schepen van Delft: Jan Vos; 1341: Korstijn Vosz; 1343, 1346, 1359, 1373: Jan Vosz (1359-07-23); 1347: Costyn Vosz",Bortet: Delft p 97-100,,
1211719,1338,Vos,"Lisse, van veenhuur: Jan Vos 2sc 8d; Willaem Vos 18d",Rek Houtvester dl VII p 105,,
1211720,1343,Vos,"Tetrode, van huur: Alyt Dierics Vosdochter 3d; Agniese Dierics Vosdochter 9d; Jan Heyne Vosz 6d","Rek Rentmeester Kennemerland dl II p 232, 234",,
1211721,1351-03-30 (1350),Vos,"hertog Willem geeft aan Vos, ""onsen knecht van onsen lewen [lenen ?], dat puijr-ambocht van onsen dorp van der Hage"", ""als sine vorders gehat hebben""",A.R.A. Leenkamer 32 Copie fol 2v/Reg EL 25 fol 1v,,
1211722,1355-02-08,Vos,"leen van Holland: no 28) Willem de Vos na dode van zijn vader Willem, Hugeman van Poederooyen, baljuw van Altena, getuigt dat een leen gelegen te Poederoyen tijdig verzocht is, zoals gekomen van Holland; 1584-06-05: Jan van Andel na dode van zijn vader Bruisten",Ons Voorgeslacht 01-1988 p 23 ,,
1211723,1394,Vos,schout van Woerden: Mathys de Vos,R.G.P. 174 p 51/Rek Rentmeester Rijnland fol 5,,
1211724,1394,Vos,schout van Hazertswoude: Willem Jans Vosz; 1410-06-23: Ysbrand Screvelant Jan Vosz,R.G.P. 174 p 50/Rek Baljuw Rijnland fol 4,,
1211725,1399,Vos,"""Johan des Vos knape die bij nacht vocht tegen Jan Moijsken"" (p 2); 1401: ""Johan des Vos knape die bij nacht vocht tegen Johan ten Voerde"" (fol 2)",Maandrekening Zwolle ,,
1211726,1410~,Vos,"leenregister Culemborg: Jan van Strowijck: Snoyenhoeve, ½ hoeve in Malsenremate, ½ hoeve in den Bullick, belend boven: Beernt die Wilde en Goesen Volcquinsz kinderen, beneden: Jorden Vos kinderen",Leenregister Culemborg fol 34,,
1211727,1420-12-31,Vos,"Jan Vos Hoichstraet, schout in den Haghe, maakt lijftocht aan zijn vrouw Jennen Willem Bordtsdochter, verzekerd op de korentiende te Koudekerk; 1429-12-20: opnieuw beleend",Ned Leeuw jg 1911 p 171/Reg in Beyeren IX fol 117,,
1211728,1430,Vos,"Kerstijn Claes Vossendochter, weduwe van Jacob Ludolfsz, nu hertrouwd met Dirc Willemsz van den Woude, Dordrecht",Thesauriersrekening Haarlem 184 fol 13v,,
1211729,1436-04-02,Vos,"grafelijk leen: no 192A) Cotelveen in Lisse, 15 morgen veen in 100 morgen, belend zuidwest: Gillis van Cralingen, ridder, noordoost: Adriaen van Raaphorst of Jacob Tuck, waar Jan van Bekesteyn met veen tussen ligt, zuidoost: Meynart Claesz, noordwest: wetering gedolven  door Adriaan van Raaphorst, beleend Jan Vos na overdracht door Adriaan van Raephorst en zijn zoon Bartholomeus; 1470-01-14: meting door Jacob Zwaan, landmeter,  10½ morgen uitgedolven veen in 100 morgen, iplv 15 morgen, belend noordoost: Jacob van Zandvoort, zuidoost Gerrit Asselaer te Leiden met weiland, noordwest: wetering gedolven door Adriaan van Raaphorst, beleend Cornelis van der Mersch van den Berge bij koop na de dood van Jan Vos, voor 10 £ per morgen, maar hij had niet betaald omdat de maat niet geleverd was en krijgt na de meting, ten eigen voor 13 £ 2sc 6d Vls aan de ontvanger van de extra ordinaris",Ons Voorgeslacht 07/08-1988 p 332,,
1211730,1451 - 1474,Vos,"Jacob de Vos: van de renten van Vroenregeist, per jaar 96 £ (202 fol 29 en volgende jaren); 14741475: (222 fol 31v) Jan de Vos en zijn zuster Tannekyn 96 £ ",Thesauriersrekening Haarlem  ,,
1211731,1529,Vos,"dekens van het St Catharinagilde te Capelle aan de Langstraat: Claes Jansz Vos, Hendrick Boyensz; 1539, 1541: heemraden o.a Claes Jansz Vos; 1541: Heilige Geestmeesters: Claes Jansz Vos en Adriaen Thonis de Jonge",Taxandria jg 1923 p 146,,
1211732,1533,Vos,"Stephanus Vulpes, Steenwick Traj dioc, studeerde te Orleans; 1537: schulte van Anlo; 1550: schulte van Anlo en Gieten",Bijdr Hist Gen Utrecht dl 34 p 346,,
1211733,1542-04-01,Vos,"testament van Gerrit Jansz van Clootwijk, pastoor te Capelle ('s Grevelduin): hij vermaakt aan Hendrik Payman en Nicolaes Vos elk 10 stuivers eens voor een dankbaerheyt",Taxandria jg 1923 p 144,,
1211734,1468-10-03,"Vos, de",Jan de Vos: schout en heemraden van der Sprang stellen dat zijn titel ouder is dan die van de eisters Adriaen Schrevel en Tielman Oem van Wyngaarden; 1468-08-11: heemraad van der Sprang,"Coll Aanw 240 fol 1257v, 1072v",,
1211735,1475-1476,"Vos, de","Jan de Vos: bode ""myns gendadigen heren van Holland"" reist 5 dagen 3 sc",Rek Rentmeester Kennemerland 907 fol 40,,
1211736,1478-05-30,Vos,"stierf Henricus Vosch, ecclesiae canonicus St Pieterskerk Utrecht, begraven tegen de muur onder de wapens Vosch en Bueren",v.d. Monde: Tijdschrift Gesch Stad Utrecht 1839 no 4 p 258,,
1211737,1517-1518,Vos,"Gysbrecht Vos Aertsz, tevoren schepen van Gorinchem",Grote Raad Mechelen Beroepen Holland dl III dossier 273,,
1211738,1519,Vos,"Joost Gerritsz Vos procedeerde tegen Aernt Jansz Vos, zijn schuldenaar die gevangen gezet was wegens verkwisting van zijn bezit ten nadele van Joost; 1519-07-16 gebood de Grote Raad aan Aernt om zijn bezit, enkele rnetebrieven tesamen 27 £ Vls en 12 gemeten land te verbinden; voordat Aernt aan deze voorwaarde voldaan had, ontsloeg de deurwaarder hem uit zijn gevangenschap; Joost sprak toen de deurwaarder aan voor de Grote Raad",Grote Raad Mechelen Beroepen Holland dl III dossier 300,,
1211739,1529,Vos,"Jacob Vos gehuwd met Katherine Neuijdt contra Jan Neuijdt: geschil over het ambacht van Rilland, van een ten gunste van Jan gewezen vonnis, ging Katherine in beroep bij de Grote Raad; sententie: 1529-07-13, 1529-11-13",Grote Raad Mechelen Beroepen Holland dl IV dossier 346,,
1211740,1531-12-31,"Vos, de","Jacques de Vos, ontvanger van de dykage van Saaftinge",Grote Raad Mechelen E.A. Dossiers dl III dossier 2798,,
1211741,1533,Vos,"Arent Jansz Vos en Quirijn Allardsz gedaagd door Cornelis Pauwelsz, poorter van Leiden, onderwerp van het geschil onbekend",Grote Raad Mechelen Beroepen Holland dl IV dossier 379,,
1211742,1555-09-21,Vos,"mr Jan Vos Claesz door de abdis van Loosduinen aangewezen als procureur voor hen voor het Hof van Holland iplv mr Cornelis de Capelle; 1555-11-03: mr Jan Vos Claesz van Naeldwijck, procureur","Grote Raad Mechelen Beroepen Holland dl I dossier 71/17 sub BBB, dl VI dossier 531/2",,
1211743,1556-10-15,Vos,"Baernt Vos, deurwaarder bij het Hof van Holland",Grote Raad Mechelen Beroepen Holland dl VI dossier 515,,
1211744,1574-01-27,"Vos, de","Peter de Vos, van Gent: commissie van het secretarisschap van de Veere en het clercschap van de Willemstad; 1574-07-13: Johan Godewijc van Bedaff en Vos gecommitteerd rentmeester van geestelijke geanuteerde (?) goeden binnen de stede en landen van Breda, Steenbergen en Zevenbergen","Navorscher jg 1897 p 381, 382/Depeches Willem I",,
1211745,1574-12-15,"Vos, de",Jan de Vos: commissie op hem om in Brabant contributie te lichten,Navorscher jg 1897 p 388/Depeches Willem I,,
1211746,1589-02-28,Vos,"Cornelis Jans Vos: koopt camer te Alkmaar (133 fol 197); 1589-02-28: belend (133 fol 197v); 1589-03-01: caesdrager, verkoopt camer (fol 198); 1589-04-24: belend (fol 211); 1589-05-13: Cornelis Vos, belend (fol 229)",O.R.A. Alkmaar,,
1211747,1586-08-10,Vos,"attestatie ten verzoeke van Gerrit Swivelt, scholtes, door Peter Willemsz Vos, oud 54 jaar en Herman Petersz Vos, zijn zoon, oud 18 jaren",R.A. Arnhem Recht  Arch Hoge Heerlijkheid Ammerzoden no 243,,
1211748,1592,Vos,"schepen van 's Hertogenbosch: Leonard Vos, zegel: vos",Navorscher jg 1890 p 584,,
1211749,1606-06-16,Vos,"losrenten kantoor Medemblik: verschijndag 06-22, Geert Vosses voor Pieter Pietersz, fl 200 - fl 8, afgelost 1764-12-20",Arch. Gecomm Raden Noorderquartier Inv 51,,
1211750,1615~,"Vos, de","Jan de Vos, eertijds kapitein van een compagnie waartgelders binnen Alkmaar gelicht, solliciteert naar een kapiteinschap",Kroniek Hist Gen jg 1853 p 167,,
1211751,1626-07-16,Vos,"losrenten kantoor Medemblik: verschijndag maart, Jan Cornelisz Vos, fl 200 - fl 8, afgelost 1764-12-20",Arch. Gecomm Raden Noorderquartier Inv 51,,
1211752,1628-03,Vos,"losrenten kantoor Medemblik: verschijndag 03-21, Jan Hans Vos, fl 600 - fl 24, afgelost 1764-12-20; 1634-04-27/05-10: Trijn Hans Vos dochter fl 200 - fl 8, afgelost 1774-11-30",Arch. Gecomm Raden Noorderquartier Inv 51,,
1211753,1631-01-09,Vos,"losrenten kantoor Enkhuizen: verschijndag 01-31, Tryn Jans Vos, fl 200 - fl 8, afgelost 1773-11-26; 1639-06-03/06-22: weesmeesters tbv Nies Jans Vos, fl 2380 - fl 95-4; 1640-05-10/05-24: weesmeesters tbv de erfgenamen van Nies Jans Vos, fl 760 - fl 30-8",Arch. Gecomm Raden Noorderquartier Inv 51,,
1211754,1640-08-23,Vos,"losrenten kantoor Enkhuizen: verschijndag 09-03, Dirck Theunisz Vos, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1211755,1665-03-13,Vos,"losrenten kantoor Medemblik: verschijndag 04-23, Jan Reijersz Vos, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1211756,1636-06-07,"Vos, de","Abraham de Vos door de vroedschap van Alkmaar genomineerd tot schout van Alkmaar, begraven 1646-11-15",Bruinvis: Alkmaar p 8,,
1211757,1661-1670,"Vos, de","schepen, thesaurier van Alkmaar: Hendrik de Vos, begraven 1671-12-05","Bruinvis: Alkmaar no 283 p 31, 33",,
1211758,1704-1725,"Vos, de","diverse functies te Alkmaar: Abraham de Vos, stierf 1727-08-20","Bruinvis: Alkmaar no 375 p 20, 31, 36",,
1211759,1763-1767,"Vos, de",schepen van Alkmaar: dr Nicolaes van Wyk de Vos,Bruinvis: Alkmaar p 31,,
1211760,1720-10-29,Vos van Avesaet,"genoemd notaris Thomas Vosch van Avesaet te Utrecht, passeert akte",O.R.A. Transportregister Banne Westzaan 1596 fol 285v,,
1211761,1732-03-21,"Vos, de","ondertrouw Amsterdam: Bernardus Vosch van Avesate, jongeman en Anna Catharian Winters, te Swol",G.A. Amsterdam DTB 573 p 100,,
1211762,1426,Vos,Ghert Vos nam deel aan de slag te Brouwershaven,Navorscher jg 1852 p 281,,
1211763,,"Vos, de","genoemd: Hendrik de Vos, raad van de prins van Oranje x Anna van der Does",Batavia Illustrata bl 931,,
1211764,,"Vos, de van Swartsenburg",genoemd: de Vos van Swartsenburg bij Aken x Walraven van Wytenhorst,Batavia Illustrata bl 891,,
1211765,1574-08-06,"Vosbergen, van","Caspar van Vosbergen, baljuw van Zierikzee; 1616-1625: burgemeester van Veere mr Johan van Vosbergen",Navorscher jg 1897 p 380/Depeches Willem I; Wapenheraut jg I p 90,,
1211766,,"Vosbergen, van",genoemd: Constantia van Vosbergen x Frederik van Dorp,Batavia Illustrata bl 937,,
1211767,1636,Voscuyl,"stierf Magdalena Voscuyl x Adriaan Booth de jonge, kinderloos",Batavia Illustrata bl 877,,
1211768,1490-1516,"Voshol, van","schepen van Alkmaar: Heynric Geryts van Voshol, zegel: een springende vos; 1486-1512: Aryaen Dircxsz, met zegel","G.A. Alkmaar Lade 30 vak 4, vak 2",,
1211769,1478-01-09,"Voshol, van","grafelijk leen: no 30C) de lenen 30A en 30B verenigd, huis of erf te Alkmaar, Hendrik Gerritsz voor zijn vrouw Meine Laurens Coenraadsdochter, na dode van haar vader; 1506-01-31: Henric Gerritsz voor heer Cornelis Henricsz, priester, na dode van diens moeder Meine; 1506-04-28: Claes Brouwer Willemsz maakt voor Cornelis Hendriksz, priester van Huisduinen, lijftocht van zijn vader Hendrik Gerritsz [van Voshol]; 1509-01-09: Gerrit Hendriksz na dode van zijn broer Cornelis Hendriksz; 1541-02-15: Laurens Gerritsz van Voshol, na dode van zijn vader Gerrit Hendriksz; 1544-01-14: Adriaen van Lavella/Lanella, procureur postulant voor het Hof van Holland, na overdracht door Laurens Gerritsz van Voshol",Ons Voorgeslacht 02-1989 p 67,,
1211770,1490-1515,"Voshol, van",schepen van Alkmaar: Hendrik Gerritsz van Voshol,Bruinvis: Alkmaar p 33,,
1211771,1519-1529,"Voshol, van",schepen van Alkmaar: Gerrit Hendriksz van Voshol,Bruinvis: Alkmaar p 31,,
1211772,1563-12-01,Voshol ,Machteld Claesdochter weduwe van Louris Gerritsz Voshol koopt een rente op een stuk land in de Bergermeer onder Alkmaar,O.R.A. Alkmaar 309 fol 65,,
1211773,1580-09-09,Voshol ,Gheryt Heyndricsz Voshol verkoopt een camer te Alkmaar (132 fol 2); 1587-05-27: zijn weduwe Barber Jansdochter nu gehuwd met Sibet Aeriansz verkoopt de helft van een huis en ene klein huisje,O.R.A. Alkmaar 133 fol 63v,,
1211774,1582-10-17,Voshol ,"Gerrit Hendriksz Voshol vestigt rente op zijn woonhuis te Alkmaar (311 fol 56v); 1583-01-13 (fol 60), 1583-05-04 (fol 68), 1583-06-14 (fol 74), 1583-10-03 (fol 79): als voren; 1584-07-19: (fol 103) hij erkent aan zijn moeder Jannitgen Jansdochter 800 Kar gld schuldig te zijn, wat ook blijkt uit het testament dat zij gemaakt heeft toen zij onlangs ziek was; hij stelt als onderpand zijn huis en erf aan de noordzijde van de Langestraat, afgelost op 1589-01-16 (fol 102v)",O.R.A. Alkmaar ,,
1211775,1587-06-28,Voshol ,"Jacob Heyndricsz Voshol, zoon en voogd van Ymmitgen Jansdochter, die een camer en erf te Alkmaar verkoopt (133 fol 71)",O.R.A. Alkmaar ,,
1211776,1601-05-22,Voshol ,"Immetgen Harmens, weduwe van Hendrick Voshol, belend te Alkmaar (138 fol 144v)",O.R.A. Alkmaar ,,
1211777,1491-1512,Vosmaer~,"diverse functies te Delft: Cornelis Enghebrechtsz [Vosmaer] ""in de Croon""","Bortet: Delft p 116, 118, 119, 81",,
1211778,1530-1560,Vosmaer~,"diverse functies te Delft: Cornelis Michielsz [Vosmaer] brouwer, stierf 1563-03-19","Bortet: Delft p 123, 124, 82, 307",,
1211779,1564-1572,Vosmaer~,"diverse functies te Delft: Michiel Cornelisz Vosmaer [volgens anderen: van der Velde], vertrokken 1572, glipper, stierf 1605-05-25","Bortet: Delft p 129, 82, 83, 332",,
1211780,,Vosmaer~,"genoemd: Jan van de Velde, schepen te Delft, stamvader van het geslacht Vosmaar; Michiel Vosmeer x Margaretha Sasbout, zoon Sasbout Vosmeer","Batavia Illustrata bl 1130, 1108, 1109",,
1211781,1470,Vossaert,schepen van Hulst: Vossaert Oliviersz,De Raadt III p 65,,
1211782,1619,Vossenburgh,"stierf Hendrik Dirksz Vossenburgh, Raad van de stad Gouda in 1618; mr Arent Vossenburgh, Raad in 1667, stierf in 1693; 1631: Antonie Vossenburch x Hester van der Graaf","Navorscher jg 1852 p 146, 145",,
1211783,1662,Vossenburgh,Arent Antoniesz Vossenburch te Gouda vraagt aan de Staten van Holland venia aetatis,Index J.A. Jaeger p 92,,
1211784,1364-06-25,"Vossum, van",Heinrich Romlian von Vossum getuige voor de aartsbisschop van Keulen,Cleve Mark Urkunden 1223-1368 no 491 p 272,,
1211785,1375,"Vossem, van","uitgaven bursa Xantensis: Engelken misso cum littera capituli ad dominum Sanderum de Vossem, militem, propter quosdam inimicos ecclesie 3 ½ sol",Quellen Stift Xanten p 218,,
1211786,1394,"Vossem, van",uitgaven bursa Xantensis: pro quarta vinii propinato Goeswino Spede et Sandero de Vossem 20 d,Quellen Stift Xanten p 285,,
1211787,1472-1473,"Vossem, van",Cornelis en Machteld van Vossem kopen lijfrente van 8 gouden Keurv R gld op Haarlem voor 131 £ 17sc 4d (220 fol 11v); 1474-1475: lijfrente van ½ jaar op Haarlem 5 £ 17sc 4d (fol 43),Thesauriersrekening Haarlem ,,
1211788,1506-1547,Vossius,"Reyner Vossius van Elburg, sacerdos-monachus Egmundense, bibliothecaris, biechtvader, stierf in 1547",J Hof: Abdij Egmond p 483/AAU 23 p 401/Necrol Bursfeld,,
1211789,1597-12-13,Vossius,"doctor Henricus Vossius van Cellendonck, tegenwoordig wonende tot Baccum, gedaagd wegens het bezit van een tonne zwaar en een tonne licht bier, die de nacht daarvoor er in gebracht waren, zonder impost te betalen; zie verder diverse data in 1598, en 1598-10-03: veroordeeld in een boete van 3 Kar gld; 1598-11-28: over de kosten, 1598-12-12 en 1599-01-23","O.R.A. Alkmaar 893, 89..",,
1211790,1430,Voxi,"Nyclaes Voxi en zijn oudste dochter Jannetgen, bij zijn vrouw Geertruid Colyn mr Jorysz dochter, Dordrecht: 7 Wilh scilden op Haarlem 134 £ 12sc 6d (184 fol 12v); 1440: idem (195 fol 56v) ½ jaar rente 4 £ 13sc 4d; 1431-1432: rente 5 £ 7sx 4d (fol 43); 1432-1433 (fol 30), 1433-134 (fol 23v): rente 5£ 16sc 8d; 1434: (188 fol 17v) 5£ 19sc; (fol 17v) Geertruid Colyn mr Jorijszdochter en haar dochter Jannetgen, 5£ 2sc; 1435-1436: rente 4£ 7sc ½ d 2 halle en 3£ 14sc 7½d (fol 51); 1441-1442: (fol 6v) Geertruid Colijnsdochter en Janna Nyclaes Voxisdochter kopen een lijfrente van 13 R gld op Haarlem voor 190£ 13sc 4d; 1442-1443: (fol 48) Jannetge haar rente 9£ 13sc 8d",Rek Rentmeester Kennemerland,,
1211791,1430,Voxi,"Nycolaes Voxi, zijn vrouw Geertruid Colijnmr Jorysdochter, en haar oudste dochter Jannetje, Dordrecht, 6 Wilh scilden op Haarlem 74 £ 7sc 6d (184 fol 13); 1440: (195 fol 56v) ½ jaar rente 4 £; 1441-1442: Geertruid Colyn mr Jorysdochter, weduwe van Nicolaes Voxi en haar oudste dochter Jannetje, 8£ 4sc",Rek Rentmeester Kennemerland,,
1211792,1265-03-30,Vraet,arbiter: Daniel dictus Vrat,De Fremery no 148,,
1211793,1282-11<,Vraet,"lenen ten tijde van Floris V: no 208) Symon Gerart Vraetsz 16 morgen in de Vrijenban [onder Delft], 7 £ ",De Fremery no 228,,
1211794,1316,Vraet,"ontvangen van landhuur te Dyxhoorn: van Gherryd Vraet 42 sc 10d; 1334: Ghered Vraet 53 sc ord, pecunia porcorum 39 ½ d ord, Gheret Moenen swagher 16 ½ sc 3 ½ d pecunia porc. 10d, Gheret Yevenz 25sc 2 ½ d, pecunia porcorum 9d ort (p 187)","Rek Hen Huis I p 37, 187",,
1211795,1332-02-04,Vraet,"enige edelen oorkonden dat zij het geld ontvangen als zoen voor hen die in Vere dood bleven aan vier verwanten van elk der gedoden uitgekeerd hebben: 4) Philips Dierixz, Willem Ludekynsz, Wieker Jan Vraetsz en Ysebrands Ysebrandsz, van de dood van Dieric Ludekyn, 30£ Tourn",Van Mieris II p 510,,
1211796,1377,Vraet,"schepen van Dordrecht: Godschalc Jan Fraetsz (1378-04-28); 1384: Wouter die Fraet Stevens; 1433-1456: Jacob Fraet Jansz (1437-11-21); 1458, 1459: jonge Jacob Fraet heer Jacobsz; 1479: Acht in Dordrecht Sarys Fraet Jacobsz ","Balen: Dordrecht p 277, 288-293, 297",,
1211797,1440,Vraet,"Jacob Fraet Jansz en Jacob Fraet Jacobsz, Dordrecht, rente op Haarlem ½ jaar 9 £ 5sc 1d 1m (195 fol 72); 1437-1438: (fol 41v) hun rente 17 £ 14sc 8d; 1442-1443: (fol 63) hun rente 9 £ 11sc 4d",Thesauriersrekening Haarlem ,,
1211798,1440,Vraet,"Jacob Fraet Jacobsz en Aechte Claes Jan Visscherszdochter, Dordrecht, rente op Haarlem ½ jaar 9 £ 5sc 1d 1m (195 fol 72); 1437-1438: (fol 41v) hun rente 17 £ 14sc 8d; 1442-1443: (fol 63) hun rente 9 £ 11sc 4d",Thesauriersrekening Haarlem ,,
