id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1032944,1541,Knippinck,"Henri Knippinck, zoon van Gerard, tient de Guillaume duc de Juliers ""dat huys Grynberg""",De Raadt II p 231/Düss Cleves Mark no 776,,Grimbergen
1032945,1513,"Cock, de",schepen van 's Hertogenbosch:  1513 Jan de Cock (vgl 1617),Navorscher jg 1890 p 523,,
1032946,1265,"Cock, de","Hier (Waardenburg): de graaf van Gelre vergunt aan Rodolph de Cock, ridder, een slot te bouwen op de berg te Hier, dat nu Weerdenberch heet",Cartul Marienweerd Aantekening bij no 196,,
1032947,1561-02-17,Coninck,"schout en schepenen van Overveen hebben een pachtbrief gezegeld over Jacob Coninck, poorter tot Haerlem, van 25 Kar gld losrente per jaar, besegelt op 4 morgen land gelegen onder den Aerdenhout, belend noord: Claes Jan Berisz, zuid: Aeriaen van Berckenrode, oost: Jan Gherritsz, Pieter Coeijer, Jan mitte baert tesamen, west: Machtelt Franssen van Amsterdam, te lossen met 400 Kar gld hoofdsom, uitgheset hebbende die getijde meesters binnen Haerlem",Inv Arch Kerkvoogdij Haarlem no 186/Cartul Zeven Getijden Haarlem fol 20v/120v,"Cornelis Jansz, schout, Claes Willemsz en Cornelis Pietersz, schepenen van Overveen",Overveen
1032948,1420,Consse,"Frère Richard Consse, commandeur de Zaemslacht et gouverneur de l'hôpital Saint Jean de Jerusalem en Flandre",De Raadt II p 250,,
1032949,1346,Colijn,"lenen in Rijnland: - in Lisse 18 morgen, aangekomen van Clays Colijns dood, lijftocht van Haesken Swedersdochter, 8 ½ morgen die liggen in het Westerweer, en Westerweer geheten is",Bijdr Hist Gen jg 1901 p 144/Reg EL 5 fol 18r,,
1032950,1482-1510,Cortgens,"schepenen van Alkmaar: 1485, 1487, 1489, 1491, 1493: Wouter Cortgens; 1485, 1487: Jan Gerritsz; 1487: Reijer Pietersz; 1494, 1496, 1501, 1504: Snel Claesz; 1493, 1497, 1499, 1503, 1505: Claes Weyndricks; 1492, 1494, 1496, 1501, 1505, 1509: Screvel Dircq","G.A. Alkmaar Lade 30 vak 1, 23, 3, 8, 7, 6",,
1032951,1355-10-26,Cloeting,"een capelrie in der kerke in den Haghe: een hofkapel gesticht door Wilhelmus de Bavaria, comes Hollandiae voor zijn zieleheil en dat van zijn vrouw en voorgangers; hij bestemt hiervoor 20 £ Holl uit te reiken door de rentmeester van Noord-Holland. Hij draagt deze kapel over aan Nicolaus filius Jacobi de Cloetinge, clericus; datum in Haerlem. Volgt een aantekening: ""item enen brief bezegeld Jan Appertijt van 400 schilden""","A.R.A. Leenkamer 32 copie fol 119v, 120v/Reg EL 25 fol 77, 47",,
1032952,1534-06-22,Corf,"Bartholomeus Thomasz, van Alcmaar, oud ca 50 jaren. Wijlen Dirck Claes Corffsz, die omtrent 1512 overleed had in leen van de grafelijkheid 3 geersen land in de ban van Heilo over de Yede [= Die], in de noordelijke kamp van een kamp land dat Dirck Arentsz placht toe te behoren. Na zijn overlijden ""die naeste leenvolger daerop t voors leen gedevolveert was, dit leen niet verzocht had, maer was geaenwaert bij wijlen Jan van Heemstede uyt naam van zijn huisvrouw die jonger zuster was van den voors Dirck Claes Corff. Welke Jan van Heemstede, noch ook Roeland van Heemstede, zijn zoon, t voors leen niet versocht en hadden bij faulte van Roeland voors verclaert heeft, dat syluyden niet geweten en zouden hebben dattet voors perceel leengoed was"". Roeland heeft daarna kwijtschelding van dit verzuim ontvangen en is vervolgens met 3 geersen beleend, belend oost: Bartholomeus Thomasz, van Alcmaer, west: het water geheten Over Dije, noord: Claes Pietersz, zuid: Pieter Claesz Paelinck, en vervolgens opgedragen heeft tbv Bartholomeus Thomasz die ermee beleend wordt tot een onversterfelijk erfleen",R.A.H. Coll Aanw 517 fol 44/Leenboek Egmond D,"leenmannen: Pieter Bol, Joris Timmer,onze leenmannen; Anthonie le Bucq, leenman van Holland",
1032953,1659-04-19,Crab,"Wessel Wesselse, van Amsterdam, varensgezel, 22 jaar geassisteerd met zijn moeder Aeltje Jans, wonend op Bickerseijlant en Aeltje Alberts, van Saendam, aldaer wonend, 22 jaar, geassisteerd met haar oom Pieter Crab, haar vader in Vranckrijck",G.A. Amsterdam 684 fol 176,,
1032954,1532-04-09,Carren,"Pieter Jansz, oud ca 26 jaar. Pieter Jansz van Rotterdam wordt beleend na dode van zijn moeder Hillegont Jacobsdochter, met 4 morgen land gelegen in den ambacht van Cralingen, in een sate geheten Prenwijck, belend oost: Cornelis Willemsz Bisschop, west: Trijn Pieter Carren weduwe van Adriaen Gerritsz c.s., noord: de Cralingerwech, zuid: 2 morgen land gehouden van de graaf van Nassau. Te houden tot een recht erfleen, niet te versterven, maar te erven op de zwaardzijde",R.A.H. Coll Aanw 517 fol 22v/Leenboek Egmond D,"present: Anthony le Brun, leenman van Holland, Joris Timmer, leenman van Egmond",
1032955,1356-09-25,"Cralingen, van","Philips van Pollanen, ridder, en zijn geburen van Capelle en van der Nieuwerkercke verklaren overeengekomen te zijn met Odzier van Cralingen en zijn geburen van Cralingen, om gezamenlijk te maken een waterkering, strekkende van de Vloetdijk tot aan de landscheiding in Ommoerden, en deze waterkering te leggen op een weer land, geheten Harman Timmermans land, waarvan het gewone onderhoud door die van Cralingen zal geschieden, en een kade, strekkende van de Yselweg tot aan de landscheiding van Ommoerden, waarvan het onderhoud eveneens ten laste van die van Cralingen zal komen, terwijl Philips en zijn buren beloven de Yselweg, doorgaande tot aan de kade in Corteland, alleen te zullen onderhouden",Reg Rotterdam en Schieland no 733,,
1032956,1468~,Crauwel,"goederen van het convent Oostbroek in het land van Buren: - 105 morgen land met de Raephoff, liggend achter het slot te Bueren: Herman Vranckenz, Dirck Crauwell, Goedert die tymmerman, Jacop van Upweert; - de Wolffsacker, 37 morgen, liggend tussen Bueren en Asch: Wolter Rutgersz, Johan van Wyck; - te Erinchem, het erf geheten Snypwick, 133 morgen land, en die Meent en Viergarde. 1468: sommige van deze landerijen waren gelegen: Upten Blysmoet en up Luttenvelt, up Hellengrave (bij Asch) in de Hamschencamp, up Aekenriet, die Sneppelsche bouwinge bij Heyn Tecken Coppell","Codex Dipl. Neerl. 2e serie, deel 4, afd 2 p 58",,
1032957,1383-03-13,"Cralingen, van","nadat heer Willem van Cralingen de graaf heeft opgedragen van zijn eigen goed 31 morgen land, gelegen in het ambacht van Moerdrecht, strekkende uit de Yssel tot aan de Picke, en belend oost: Willem Heynricsz met 7 morgen land, west: Jan Oedenz en Pieter Jan Wienzsz, hij dit land van de graaf in erfleen ontvangen heeft",Reg Rotterdam en Schieland no 1059,,
1032958,1378-01-26,"Cralingen, van","enige ambachtsheren zijn bereid hun ambacht in Riederwaard te bedijken: - de burggraaf van Leyden, Willem van Cronenburch: Cairnesse, oedsier van Cralingen, Boudyn van Roden en zijn broederszoon hun ambacht [Roon], de heer van oesterhout zijn ambacht [Ridderkerk], de heer van Putten",Reg Rotterdam en Schieland no 1008,,
1032959,1404-12-16~,"Crabbenburch, van","Jan van Crabbenburch Gherbrant Gribbersz, ontvangt: - 2 stukken land geheten die Hofvennen, gelegen achter Monickendamme; - een huis en hofstede gelegen an Westwoude; - een weer land daarbij groot 4 ½ gaarde",R.A.H. no 96 fol 119/Reg Tricushandt afd Amstelland en Waterland no 68,,Monnickendam
1032960,1320-08-21,Kempe,"graaf Willem oorkondt dat de 3 ½ akker land minus 1/16e deel van een ½ akker, die van heer Pieter Kempe waren en hij zijn broer Hughe gegeven had, belend tussen land van Vrancke Heynenz en Geraerd Vranckenz in het ambacht van Haeswaerdwoude, hem aangekomen zijn, vanwege de misdaad die Pieter en zijn broer Hughe gedaan hadden; Jan Oudynsz heeft het land gekocht van Enghebrecht van Voerschoten, rentmeester, en Heynric Spiker, provisor en deken van Rijnland, in naam van de graaf",A.R.A. Leenkamer Copie 23 fol 46v/Reg EL fol 14v,de heer van Zuden en Jan van Polanen,
1032961,1438-09-14>,Corf,"de heer van Egmond vergunt aan Symon Vrederic Dirxz de helft van de voors goederen te verkopen, in plaats waarvan hij opdraagt: 1) de helft van 10 morgen in de ban van Woggenum, onderdeeld van Claes Corff, brief dd 1438-09-14, bezegeld door de schout van Hoorn; 2) het land dat Claes Corff aan zijn zwager Symon Vredericsz heeft overgedragen, gelegen op te Horn, binnen de ban van Harencarspel, in vijf stukken: - de Grote Weyde, groot 16 geersen, waarvan Arent die Wilde toebehoort ¼ en 1/8 deel; - die Werp, 10 geers; - dat vierde (!) is geheten dat Hogelant, groot 16 geersen; - het vijfde is geheten die Horn, 12 geersen, waarvan Symon zelf 5 geersen toebehoord; - (5) het Schapenvelt in de ban van Bergen",R.A.H. Coll Aanw 521 fol 237/Reg Egmond 1e dl fol 219v,,Harenkarspel
1032962,1467-05-05,Corf,"de graaf van Egmond oorkondt dat Dirck Symensz hem opgedragen heeft een stuk land geheten die Ooster Nauwerna, 11 geersen, gelegen op de Horn in Harenkarspel, en heeft Dirck Symens Frederick Dircksz ermee beleend; Dirck Symonsz wordt beleend met:   - land in de ban van Bergen, het Schapenveen geheten; - land te Wognum, 10 morgen, gemeen en onderdeeld met Claes Corff; - 3 stukken land op de Horn in de ban van Harencarspel, dat aan Claes Corf en Symon Vredricsz toebehoorde, a) de Grote Weyde, 16 geersen, waarvan Lysbeth Aernts weduwe met Aernt Wildens kinderen toebehoort een recht ¼ en 1/8e deel; b) die Werp, 10 geersen; c) de Werff, 10 geersen, d) het Hogelant, 12 geers, waarvan Symon 5 geersen had; Dirck Symonsz heeft hulde gedaan en voor zijn vrouw dat Werfke en dat Hogelant tot lijftocht gemaakt; 1506-12-12: Dirck Claesse Corff wordt beleend met 5 stukken land als voren, tevoren bezeten door zijn vader; 1512-07-01: juffr Gerrit Claes Corfs dochter wordt hiermee beleend, na dode van haar broer Dirck Symonsz","R.A.H. Coll Aanw 521 fol 238, 238v, 239/Leenboek Egmond A fol 35r, Volumen I fol 219, 219v/Leenboek Egmond C fol 15r","leenmannen: Dirck van Rewijk [=Rietwijk], Jacob van de Coulster",Harenkarspel
1032963,1438-11-12,Corf,Johan heer van Egmond oorkondt dat Reynier Doevenz hem opdroeg die leenweer van 2 geersen land die hij in leen hield en dat hij vervolgens zijn zwager Jacob Reyerse ermee beleend heeft tot ee nerfleen niet te versterven,"R.A.H. Coll Aanw 522 fol 541, 516B fol 37v/Leenboek Egmond B fol 33v/Volumen I Lenen van Egmond I","mannen: Claes Jacobsz, Pauwels van Camp",
1032964,1467-05-05,Corf,"Johan jongeheer van Egmond geeft aan Dirk Symonsz de eigendom van 2 stukken land : - 1 in de ban van Wognum, groot 10 morgen, met Claes Korff gemeen; - een stuk land te Bergen genaamd Schapenven, belend zuid: Pieter Braenbeen, noord: Jan Willemsz erfgenamen, om ten vrijen eigen te verkopen",R.A.H. Coll Aanw 521 fol 91/Volumen Lenen Egmond I uit A fol 35v onderaan en fol 87r,,
1032965,1537-02-06,Corf,"Jacob van Egmond Aelbertsz oorkondt dat hij de graaf van Egmond opdraagt zijn leen in de ban van Backum, een boomgaard die hij gekocht heeft van Soijer Gerritsz, en dat in handen van mr Frans Boot, registermeester van de graaf, tbv Hillebrant Jansz den Otter; hij verzoekt aan Frans Boot of zijn zoon Peter de kwijtschelding mag doen; vgl 1537-03-03, geschreven in dorso van bovenstaande brief; 1537-03-13: Hillebrant den Otter, van Amsterdam, verzoekt dat zijn zoon Dirck Hillebrantsz (oud 40 jaar) met dit leen beleend zal worden; Dirck Hillebrantsz wordt vervolgens met de boomgaard, geheten Havicx thuyn, gelegen beneden het dorp van Backum beleend, belend oost: Pieter Dircsz, noord: Hillebrant den Otter, west: Jacob Meessen, zuid: de Noortweg","R.A.H. Coll Aanw 517 fol 75, 75v, 76v/Leenboek Egmond B en D","leenmannen: Vincent van Teylingen en Jan Jansz; 1537-03-13: mr Jacob de Jonge, Vincent Dammasz",
1032966,1535-08-20,Corf,"Soijer Gerritsz draagt op een stuk erf geheten Havixtuyn, gelegen binnen het dorp Backum, geplant en gemaakt tot een boomgaard, belend oost: Pieter Dircsz, west: Jacob Meessen, noord: Hillebrant den Otter, zuid: die Noortwegh, vervolgens wordt Jacob van Egmond (70 jaar) ermee beleend tot een onversterfelijk erfleen; bij de belening wordt gezegd: Henrix tuyn",R.A.H. Coll Aanw 517 fol 57v/Leenboek Egmond D,"leenmannen van Egmond: Antoni de Morienne, Cornelis Symonsz",
1032967,1404-12-16,"Kuynre, van","Herman van Kuynre ontvangt: - de heerlijkheid van Orck en Emelwaerde, waarvan de heer van Voorst en Keppel een deel hield en Dirck van Zweten het andere deel; - vier stukken land die Tyese Wynkyns placht te gebruiken; - 36 stukken land waar de munt op stond; - 9 stukken land daar die Koijter op woonde; 11 stukken land waar Wisentan op zat; - 21 stukken land die Rabbert gebruikte, alles gelegen op Emelwaerde; - Diewaert Henricksdochter van Thoerenburch ontving 4 maden land in de ban van Groot Oosthuser cooch; - Gerrit Willemsz ontving zulk land als hij in Tesselt  heeft in de ban van der Burch en heet Soyerscoech, noorwaarts strekkende tot het Ylmeer",R.A.H. Coll Aanw 96 fol 176v,,"West Friesland, Urk"
1032968,1404-12-16,"Kuynre, van","vervolg: Ewout Alytsz ontving 2 morgen en een vierendeel land in de ban van Zwaag, geheten Alckenland, eigen erf van Cleve; - Claes Heynenz 4 morgen land in de ban van Twiske, achter zijn huis in de 8 morgen; - Symon Nannenz in Texel 2 stukken land, Jan Trysencooch, houdende 2800 roeden, en het andere stuk is gelegen in Olboutscooch 400 roeden; Melis Claesz 2 ½ morgen gelegen in de ban van Wognem buiten de Zomerdijk op ten meer",R.A.H. Coll Aanw 96 fol 177,,West Friesland
1032969,1323,Coppart,"geschil tussen Arnoud van Hodenpijl en zijn broers over het voorofferen in de kerk van Schipluiden met Jan Coppaerdsz. Deze Jan Coppaerdsz was wellicht een zoon van die Coppaerd die in 1277 rentmeester van Zuidholland was en in het leenregister van graaf Floris als leenman voor 5 pnd [onder Monster ?] voorkomt. Jan coppaerdsz van Scipleyde maakt in 1322 tot lijftocht voor zijn vrouw jvr Sophie Boudynsdochter van Naeldwijk, land te Schipluiden naast dat van Floris van Hodenpijl. Ook bezat hij in het ambacht van Maasland 13 morgen, die in 1327 aan de kamerling Willem van Duvenvoorde toebehoorde",Bijdr Vad Gesch 4e reeks dl X p 319/Van Mieris II p 426,,
1032970,1587-10-27,Cortleven,"Adam Henricsz Cortleven, poorter van Enkhuizen, als gemachtigde van zijn neef Gerrit Ysbrandsz Vesterman, verkoopt ⅙ deel van een huis en erf ten noorden van het Grote Kerkhof te Haarlem, koopsom 100 Kar gld",Transportregister Haarlem 76/27 fol 263,,Haarlem
1032971,1440-07-20,Kuijtert,"Beernt Jansz, Pelgrim Gerritsz, Salomon Jansz, Jan Symonsz, Egbert Kuijtert, Daem Pietersz, Jacob Louwen, Jan Dircsz gedagvaard om voor het Hof te verschijnen met bevel om tot nader orde in Den Haag te blijven",Memoriale Rosa dl V no 315 p 239,,
1032972,1510-1511,Keller,Adriaen Anthonisz alias Keller roedrager te Heusden,Grote Raad Mechelen Beroepen Holland dl I dossier 32,,
1032973,1352-05-27,"Camerling, de","Machteld vrouwe van Voorne geeft aan Willem de Camerling de hofstede waar hij thans woont in erfpacht met 4 gemet in de polder bij deze hofstede, waarmee nu ver Laijse gelijftocht is, of 3 £ Holl per jaar te betalen binnen mei na den scoef; aantekening: 3 £ thans aan Claes Woutersz, de kok",Inv Arch Heren van Voorne regest 137,,Oost Voorne
1032974,1551-1552,"Crimpen, van","Adriaen Dircx van Crimpen, onderhoutvester van Holland","Grote Raad Mechelen Beroepen Holland dl I dossier 65/bis, dl VI dossier 515",,
1032975,1539-10-10,"Capelle, van de","Adriaen Cornelisz van de Capelle, deuurwaarder bij het Hof van Holland",Grote Raad Mechelen Beroepen Holland dl V dossier 420/2,,
1032976,1315,Coppart,"van landhuur te 's Gravensande, in Zuidland: Kerstans Coppartsz 4 £ 16sc (p 29); in Nortland: -Kerstans van den Campe 8sc 2 ½ d, - Kerstans Gherryt Sterkenz 2sc 5d (p 30, 92)",Rek Rentmeester Noordholland,,
1032977,1702-02-02,Cat,"Outger Pietersz Cat, regerend burgemeester van Oost Saerdam q.q. verkoopt aan Jacob Dirksz Dam, oud schepen van deze ban een huis en erf te Westsaerdam op de noorder Nieuwedijk op het Cuyperspad, belend oost: Willem Claesz, west: Jacob Jansz Korff, koopsom fl 1700",O.R.A. Transportregister Banne Westzaak 1592 fol 241,,
1032978,….-06-24,Caeck,"memoria Lamberti Caick, zijn vrouw Yde en zijn dochter Bessele, 1 fl R de domo Johannis Degen, nunc Lamberti Stenert (p 79); ….-09-12: memoria Gotfridi Kaeck, sine candela (p 110); ….-12-11: stierf Rutgerus de Bleka, 25 ½ sol de domo Gertrudis relicte dicti Theoderici Kaijc circa forum te Xanten (p 152)",Memorien Stift Xanten,,
1032979,1394,Caeck,"census in platea Marstrate te Xanten: de domo Gotfridi Kaeck prop domum Johannis de Kemp est versus hospitale, 6 sol per Ottonem Hugen et Belam uxorem ejus nobis legata; census circa forum: de domo Gabellini de Bemel, nunc Lamberti Kaeck, 3 sol, nunc Johannis Kaeck","Quellen Stift Xanten p 318, 319",,
1032980,1400,Caeck,"agri curtis de Puteo siti in campo Xantensi: 4 modiata bi Lutingerstege prope agrum plebani in Lutingen (Godefridus Kaick) (p 236); (p 258) de domibus circa forum te Xanten: de domo Gabelini de Bemel, nunc Lamberti Kaeck, 9 sol",Quellen Stift Xanten,,
1032981,1537-1550,"Kaag, van der","mr Jan Kaga, organist te Leiden, gehuwd met een dochter van Katharina coman Claes, Cornelia Claesdochter, die waarschijnlijk in het St Elisabethsgasthuis te Haarlem overleed, nalatende land te Bodegraven, waarop haar 4 wettige kinderen, haar onwettige dochter en het St Elisabethsgasthuis aanspraak maakten (1536-10-07)",Grote Raad Mechelen Beroepen Holland dl V dossier 473,,
1032982,1485-10-14,Kaels,"Dirc Kaels is belending met zijn akker aan de zuidzijde de grote Otterdijk, genaamd dat Meerland te Kortenhoef",Repert Stichtse Leenprotocollen p 164,,
1032983,1559-1560,caascoper,"Lourens Pietersz caascoper gehuwd met Maritgen Corstiaen Goudtsdochter, geschil met Jan Franchois van Bodeghem over de erfenis van Willem Goudt Korstiaensz",Grote Raad Mechelen Beroepen Holland dl VI dossier 546,,
1032984,1468-10-25,caarsemaker,"Gerrit Aerntsz caarsemaker en Pieter Jansz, optreden namens die van uten Oge [= Callantsoog] (1468-10-27)","Coll Aanw 240 fol 1327, 1338, 1344, 1346",,
1032985,1439-1440,kaarsemaker,"jvr Marie Gerijt Jansz die keersmaker wijf en hun dochter jvr Machtelt, Dordrecht, kopen een lijfrente van 25 R gld per jaar op Haarlem voor 325 £ ",Thesauriersrekening Haarlem fol 8v,,zie op: cousemaker
1032986,1573-1577,caascoper,"Jan Dircsz in den Engel, caescoper, afkomstig uit Schagen, was substituut schout van Alkmaar, 1577 nog in functie; 1577-09-16: werd Jan Dircsz genomineerd en 15 november benoemd tot schout van Alkmaar; hij bleef dit tot december 1605; de 28e november daaraan voorafgaand had de Vroedschap de hoogbejaarde man een pensioen toegekend van fl 500 en aan zijn vrouw indien zij hem zou overleven, een pensioen van fl 100","Bruinvis: Regering van Alkmaar tot 1795 p 6, 7",,
1032987,1537-11-10,caascoper,"Mary Huigh Caascopers weduwe, moeder van het oude gasthuis te Delft",Bortet: Delft p 333,,
1032988,1557,Kaeselaer,"Adriaen Jansz alias Kaeselaer, schipper uit Dordrecht",Grote Raad Mechelen E.A. Dossiers dl III dossier 889,,
1032989,1326-01-18,"Cadsant, van","leen van Voorne: 18 gemeten in het land van Heijle in Borselen, en de hofstede aldaar in de parochie Monster, Costijn van Cadsant beleend; 1357-10-16: jvr Margriet Roelandsdochter uten Polre vrouw van Jan van Valmenbeke, beleend met het goed van haar moeder; 1337<: Clarisse Costynsdochter van Cadsant vrouw van Roelof uten Polre, na haar vader, 25 gemet op Borsselen",Leenregister Voorne no 485,,
1032990,1441-1442,Kay,"een man geheten Kaij werd te Oisterleeck aflivich, Clais Wymantsz betaalt voor zijn besterfte, daar een van de erfgenamen in Oostvriesland woonde 35 sc",Rek Rentmeester Kennemerland 872 fol 12v,,
1032991,1383,Caijmaije,Claes Caijmaije: van de slusen van Medemblic 67 £ ,Rek Rentmeester Kennemerland 824 fol 9v,,
1032992,1190-1205,"Kalker, van",census curtis Rottum: Bruno de Calkere 17d,Quellen Stift Xanten p 510,,
1032993,1424,"Kalker, van",Kalker: de bonis Monne Jacobi de Kalker 3 sol leves et 6 den et 1 ½ anserem,Quellen Stift Xanten p 522,,
1032994,1300~,"Caldenhoven, van","de censibus in Honnepel: Mabilia de Caldenhaven 4d, Everardus de Caldenhaven 10d (p 420); census curtis Honnepel: Everardus de Caldenhave (dictus de Bedbur) 12 d ad censum, mod tritici 4 mal ordei et mod avene; Mabilia de Caldenhaven (Elisabeth de Caldenhaven) 6d, ½ mod tritici, sext avene","Quellen Stift Xanten p 420, 421",,
1032995,1400-1415,"Caldenhoven, van","in parrochia Honepel in der Hukellem, 1e hand: Everardus de Kaldenhoven, 2e: Everhardus, 3e: Theodericus filius Everardi (p 351); in ¼ parte unius mansi dicti Heilmans Virdel, 1e: Everardus filius Henrici de Caldenhoven, 2e: zijn vrouw Hadewigis, 3e: hun dochter Katherina (p 352); in 16 jurnalibus, 1e: Mant anger Hukelem, 2e: zijn vrouw Belia, 3e: Rutgerus, broer van Henricus van Caldenhaven (p 353); in curte Caldenhaven, 1e: Johannes Ben, 2e: zijn vrouw Katherina en 3e: hun dochter Ulendis (p 355); in ½ manso, que fuent Joannis Busch, 12 maldrata, 1e hand: Henricus de Caldenhaven, filius Everardi, 2e: zijn vader Everardus, 3e: Everardus zoon van Everardus (p 356)",Quellen Stift Xanten,,
1032996,1460~,"Caldenhoven, van","de censibus in Honepol: Mabilia de Caldenhaven 4d, Everardus de Caldenhaven, 10d (p 420); de tritico in Honepel: Everardus de Caldenhaven (dictus de Bedebur) 12d , Mabilia de Caldenhaven (Elisabeth) 6d (p 422)",Quellen Stift Xanten,,
1032997,1576-01-11,calckbarner,Dirck Jacobsz calckbarner en zijn schoonmoeder Guerte Cornelisdochter verkopen aan de stad Alkmaar een huis aan het zuidoosteinde van het Luttik Oudorp tegen de Voormeer (afgebroken in het beleg),Bruinvis: Aanv Inv Arch p 88,,
1032998,1511,"Calenberg, van","Johannes van Calenberg, Delft, studeerde te Orleans; 1512: procurator nationes",Bijdr Hist Gen Utrecht dl 34 p 317,,
1032999,"1346, 1347, 1355, 1357",Kaelward,schepen van Delft: Ysbrant Kaelward (Kaluwairtz),Bortet: Delft p 98,,
1033000,….-11-04,Calthoff,"memoria Gerardi Kalthoff, 6 sol de Gruijterskamp sito in Hurden (p 135); ….-12-15: memoria Baldewini de Dyck, 18 sol 6 den videlicet o.a. 3 sol ex domibus Lamberti Kalthoff et Henrici Bernaeds, sitis in opposito molendini capituli te Xanten",Memorien Stift Xanten,,
1033001,1400,Calthoff,"census in platea Clivensi: de domo Johannis Kalthof, 6 sol; de domo Gerardi Teplynck 18 sol, nunc Gerardus Kalthoff",Memorien Stift Xanten p 263,,
1033002,1300~,Calthoff,de decimis in Hamwinkel: Wilhelmus Caldehof 3 mal siliginis et 3 mal avene: 1460~: idem,"Quellen Stift Xanten p 417, 418",,
1033003,1400-1415,Calthoff,"curtis Honepol: in bonis dictis Kalthoff Virdel et in ½ manso Henrici Kalthofs, 1e manum: Gesa Kalthoff, 2e: haar zoon Henricus Kalthoff, 3e: zijn zuster Aleydis filia Kalthofs",Quellen Stift Xanten p 352,,
1033004,1470~,Calthoff,"officium camere Xantensis: in parrochia Broick Genderingh prope Antiquam Yselam, de bonis dictis Praestinchoff, quondam Kalthoffs, depost Bernardi van der Wilt, nunc Frederici de Ulfft, Johanne de Baick, uxoris ejus, et Everardi filii preditorum, 12 grossos antiquos Turonenses","Quellen Stift Xanten p 389, 386",,
1033005,1584-1592,Calf,"schepen of burgemeester van Alkmaar: Gerrit Hendriksz Calf, stierf 1592-06-22","Bruinvis: Alkmaar no 157, p 18, 23",,
1033006,1601-1605,Calf,"thesaurier van Alkmaar: Jacob Gerritsz Calff; 1605-1616: schout tot zijn dood in januari 1616, begraven 1616-01-28",Bruinvis: Alkmaar p 32; Regering van Alkmaar p 7,,
1033007,1693,Calf,"Gillis Kalff, boedel onder de weeskamer te Rotterdam",G.A. Rotterdam Inv 1091 p 73 1 omslag,,
1033008,1372,"Cambic, van","uitgaven bursa Xantensis: scolari copianti processis contra Theodericum de Cambic, 10d; Petro Les misso Aspel ad Everw. [de Goterswick] ut scriberet Henrico van der Straten in facto Theoderici de Cambic, 21d","Quellen Stift Xanten p 213, 214",,
1033009,1349-1350,Camkaert,"Ysbrand Camkaert: van geestland, Vronen (798 fol 8); 1363-1364: (811 fol 6) 55sc 3d; 1356-1357: (804 fol 4) afterstal van 1355 9sc 3d, (fol 8) land te Vronen 47sc 6d; 1359-1360: (807 fol 7v) 55 sc 4d, (fol 9) walingeland 4£ 15sc 7d; 1358-1359: (806 fol 10v) 47sc 6d; 1360-1361: (808 fol 1v) afterstal van 1357, 1358 23sc 9d; 1361-1362: (809 fol 10) 55sc 3d, (fol 12) land te Vronen 4£ 16sc 7d; 1362-1363 (810 fol 5) idem 55sc 3d, (fol 7) 4£ 15sc 7d; 1366-1367: (812 fol 9, 11) 55sc 3d en 4£ 15sc 7d; 1368-1369: (813 fol 2) land te Vronen 4£ 15sc 7d; 1374-1375: (816 fol 10v, 15) 55sc 3d en 4£ 15sc 7d",Rek Rentmeester Kennemerland,,
1033010,1389-1390,"Kamen, van",Jacob van Kamen: afterstal van de tienden van de westzijde van den oostenlande (Wieringen) 5 £ 16sc en van de westzijde van den oostenlande van Zuut Strode en van Clevertienden 28 £ 12sc (Wieringen),Rek Rentmeester Kennemerland 828 fol 6,,
1033011,1403,Camerlinc,"Pieter Camerlinc: mijn here heeft hem gegeven die Besem after Winkel, daerof niet ontfaen; 1403-1404: idem","Rek Rentmeester Kennemerland 833 fol 9v, 834 fol 9v",,
1033012,1428-09-17,Camerlinc,"Margriete Jan Camerinxdochter (Wouters/Everdeys weduwe van Genderen) koopt  lijfrenten van 7 Wilh sc per jaar op Haarlem voor 101 £ 3sc met: - Zoete Heynendochter van Lueven, - Zoete Jan Camerincs wijf was 14 Wilh sc voor 202 £ 6sc (fol 54); 1431-1432 (fol 40, 43v) rente 21£ 9sc 4d en 6£ 2sc 8d; 1432-1433: (fol 30v) rente 6£ 13sc 4d; 1433-1434: (fol 24) idem; 1434: (188 fol 19) Margriet Jan Camerincsdochter Everdeys weduwe van Genderen en Alijt Pieter Tauwendochter 5£ 19sc; 1435-1436: (fol 53v) hun rente 4£ 7sc ½d ",Rek Rentmeester Kennemerland,,
1033013,"1430, 1434",Camerlinc,"Margriet Jan Camerlinxdochter weduwe van Everdeys van Genderen op haar leven en dat van haar broer Jacob Jan Camerlincsz, Dordrecht (184 fol 14) en Margriet Jan Camerincsdochter Everts weduwe van Genderen en Alijt Pieter Cauwendochter, en dezelfde met Zoete Heynricsdochter van Loenen (haar moeder), met verschillende renten; ook in 1434 (188 fol 19), 1435-1436 (fol 53v, 54); 1442-1443: (fol 57v) Margaretha Jan Camerlincsdochter met haar broer Jacob 11£ 4sc, alleen 9£ 16sc en 19£ 12sc en met Zoete Heynendochter 9£ 16sc",Rek Rentmeester Kennemerland,,
