id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1042824,1438-1463,Dwang,"Jacob Gherijtsz Dwangh, 1438-1447: schepen van Alkmaar met zegel. 1449-1463: burgemeester van Alkmaar. 1453, 1454: schout; 1458 en 1460: (onder) schout was een hater van de geestelijkheid, werd in 1464 aan tafel zittend plotseling door de dood getroffen. Hetzelfde lot trof zijn zoon Jan","G.A.Alkmaar Lade 10 vak 17 (zegel), Bruinvis p 25, 3, 4",,Alkmaar
1042825,1510-1515,Dwang,"schepen van Alkmaar: Jan Jacobsz Dwang;  1511-1513: Jan Dirksz Dwang, burgemeester van Alkmaar; 1512-02-14: Jan Jacobsz Dwang, schepen van Alkmaar","Bruinvis: Alkmaar p 25, p 17",,Alkmaar
1042826,"1556, 1558, 1561",Dwars,burgemeester van Hoorn: Jan Maertensz Dwars alias Snijder ,Velius: Kroniek van Hoorn p 18,,
1042827,1561-07-08,Dwars,"Jacob Willemsz Dwars, belend te Alkmaar; 1563-02-14: koopt rente; 1566-12-09: belend; 1568-06-18: borg, als zoon en voogd van zijn moeder Barber Iven; 1569-01-12: borg voor Claes Willemsz Dwars; 1569-01-22: belend","O.R.A Alkmaar 309 fol 19 (10?)v, fol 50, fol 12, fol 159, fol 162v, fol 168v, fol 170",,
1042828,1563-10-30,Dwars,"Garbrand Willemsz Dwars, belend te Alkmaar; 1566-05-18: vestigt losrente op zijn huis en erf; 1570-02-09: belend","O.R.A Alkmaar 309 fol 64v, fol 114, fol 196",,
1042829,1566-06-18,Dwars,"Claes Willemsz Dwars, borg te Alkmaar, onderpand zijn huis en erf aldaar; 1567-10-27: vestigt rente op zijn huis en erf; 1569-01-12, borg: Barber Iven zijn moeder met Jacob Willemsz Dwars, zijn zoon en voogd, onder verband van Dwarsen weijt; 1569-07-29: borg, stelt tot onderpand zijn huis en erf","O.R.A Alkmaar 309 fol 120, fol 146v, fol 168v, fol 184v",,
1042830,1596-05-14,Dwars,"de kinderen van wijlen Garbrant Willemsz Dwars, gehuwd met Teet Jansdochter verkopen een stuk land in het land van Overdijc onder Alkmaar. De kinderen: 1. Jan Garbrantsz, kistemaker, 2. Tryn Garbrandsdochter x Aeriaen Bouwensz, lijndrager, 3. Anna Garbrantsdochter x Gysbert Viericsz. 4. Hillegond Garbrantsdochter x Jan Willemsz lijndraijer. 5. Rochus, 6. Guerte, de laatste twee onder voogdij van Jan Jansz Former voor de helft, en Claes Jansz x Maerten Claesdochter voor de andere helft",O.R.A Alkmaar 136 fol 263,,
1042831,1602-02-12,Dwars~,"Jan Garbrantsz Duwars alias Coning, voogd over Lysbeth Jacobsdochter, waerdinne in de Blinde Werelt te Alkmaar",O.R.A Alkmaar 138 fol 186v,,
1042832,1334,Diddeboy,"renten van Noordholland: van landhuur in Haghenambacht, op de Gheest: Diddeboy 1 ½ d",Rek Rentmeester Noordholland p 178,,
1042833,1288-06-05,"Damme, van den",in de slag bij Woeringen sneuvelde heer Helmich van den Damme,Sloet p 1113,,
1042834,1332-08-01,"Dussen, van der",Jan van der Dussen geeft zijn vrouw Agniese van der Bouchorst 150 £ per jaar ten lijftocht,Van Mieris II p 296,"borgen: zijn broer Jan van Drongelen, Jacob Neve, Jan Briefhove, Heynric Marienz",
1042835,1406-07-25,Deliane,"hertog Willem verbant, wegens het niet betalen van zoengeld voor de doodslagen te Haarlem: - Clais Symonsz van Zaende, bastaard; Heynric Delianen man en Simon Delianenz als borg voor zijn stiefvader, wegens de doodslag op Jacob Claes Tactgensz",Rechtspraak Graaf van Holland  ,,
1042836,1130-1161,Dier,"mannen van de kerk van Flardinghe: Dier, zijn kinderen: Waldfrida, soror Waldfridae, kinderen van Waldfrida: Themard en Machtilt, kinderen van soror Waldfridae: Arnold en Ostina; de broer van Dier: Geroldus met zijn zoon Reinward, en diens kinderen: Ghisebert, Wivin",Bijdr Hist Gen jg 1914 p 26,,
1042837,1423-12-27,"Dolre, van","leenregister Culemborg 1410~: - jvr Hil van Strowick, vrouw van Henric Freysen van Dolre heeft ontvangen een camp genaamd Strowicscamp van 9 morgen, belend boven: Wynken Vredericsz, beneden: Wolter Heijnersz",Leenregister Culemborg fol 100,,
1042838,1367-10-07,Duykinck,"Jan van Polanen heer van der Lecke verklaart in erfleen gegeven te hebben aan zijn neef Jacop Duyckinck heer Geritsz, 11 morgen land in Riederambacht op de Wale, die van Huyge Vriese was, en aan de oostzijde van het land van voornoemde Jacop",Reg Rotterdam en Schieland no 911/Leenregister van Honingen fol 270,,
1042839,1352-12-17,"Duvenvoorde, van","hertog Willem verkoopt aan Robbrecht Brienone 30 morgen land in die Nyewekerke, houdende 1 ½ hoeve land, die van Brienone Jacob Nevenz waren, met de daarbij behorende huizingen en hofsteden, welke van heer Willem van Duvenvoorde waren, voor 17 £ Holl per morgen, met belofte van vrijwaring",Reg Rotterdam en Schieland no 165,,
1042840,1350-05-29,"Duvenvoorde, van","Willem van Duvenvoorde heer van Oosterhout vermaakt aan zijn neef heer Philips van Pollanen o.a. het huis te Capelle met de gerechten van der Capelle en van der Nieuwerkerke, met omtrent 24 viertel land te Capelle en het veer aldaar, bovendien het goed dat hij kocht van heer Troveys van der Mie, door hem in leen gehouden deels van heer Jan van Henegouwen, deels van de proost van Oudmunster te Utrecht; hij zal deze goederen in leen houden van zijn broer Jan van Pollanen",Reg Rotterdam en Schieland no 618/Van Mieris II p 782,,
1042841,1330-12-30,"Duvenvoorde, van","graaf Willem verklaart in leen gegeven te hebben aan heer Willem van Duvoirde, ridder, de tiende in de parochie van Mordrecht, zoals heer Jacob van Moordrecht, ridder, die van hem placht te houden",Reg Rotterdam en Schieland no 407,,
1042842,1632,"Dussen, van der","schepen van Rotterdam: Adrien van der Dussen,  met zijn zegel",De Raadt I p 406,,
1042843,1528,"Duyn, van der ","schepen van Rotterdam: Jacques van der Duyn, zoon van Evert, met zijn zegel",De Raadt I p 403,,
1042844,1405-08-13,Duyk,"hertog Willem vergunt aan Roelof Jan Oudelantsz, ambachtstheer in Riederambacht, Gheryt Duyck aan te stellen tot rechter om tot wederopzegging recht te doen in de hoge vierschaar te Dordrecht of elders in het baljuwschap van Zuidholland",Reg Rotterdam en schieland no 1622/Reg Memoriale BH fol 36,,
1042845,1355-05-11,"Drongelen, van",hertog Willem belooft de stad Leiden te zullen ontheffen van alle borgtocht die zij voor hem aangegaan hebben,A.R.A. Leenkamer 32 Copie fol 102,"de heer van Egmond, Johannes de Drongelen, Henricus Popponis, Daniel van der Merwede, de heer van Yselstein",
1042846,1722-05-06,Dorsman,"windbrief voor Pieter Dorsman voor een molen om schulpzaad en snuiftabak mede te malen, stenen te slijpen en katoen te stampen, erfpacht 6 £ ",Arch Ouderkerk a/d Amstel,,
1042847,1771-05-07,"Dort, van","windbrief voor Mathijs van Dort, van Ouderkerk, voor een snuiftabak en cementmolen, in de Rondenhoeppolder aan de Amstel binnen den ambacht van Ouderkerk",Arch Ouderkerk a/d Amstel,,
1042848,1355-05-27,"Dorp, van den","Jan van den Dorp heeft aan de graaf opgedragen een tiende in het ambacht van Maseland, en dat deze de tiende weer in leen gegeven heeft aan Adam van Herwaerde",Reg Rotterdam en Schieland no 708,,
1042849,1388-12-26,"Doorninck, van","Johann von Brienen Heinrichs Sohn oorkondt dat hij van graaf Adolf van Cleve houdt 12 morgen land in het kerspel van Bemmel: - 1 stuk op der Oesterynge, gelegen binnen het erfgoed van de hertogin van Gulick; - 1 stuk geheten op den Weethoevel; - 1 stuk op der Geest; en nog 12 Holl morgen in Bemmel, die hij niet zelf benut, maar verder beleend heeft op Gerhard van Dornick Vornenz; hij heeft dit leen gekocht van Johan van Beynem Johannesz",Cleve Mark 1368-1369 no 221 p 135,,
1042850,1413-05-30,"Deventer, van","paus Johannes verleent aan deken en kapittel van St Marie te 's Gravenhage het patronaatrecht van de beide parochiekerken alsmede de kapel ter heijligen stede te Amsterdam, onder voorwaarde dat zij geen nieuwe pastoors zullen mogen benoemen voor het overlijden van Johannes de Davantria of de vrijwillige afstand van Wilhelmus Zael, die krachtens vorige uitspraken van de Heilige Stoel recht heeft op de cure van de oude parochiekerk en van de voornoemde kapel",Inv Arch Kapittel St Marie regest 142,,
1042851,1300-01-21 (1399),Dever~,"graaf Jan oorkondt dat van de 10 morgen die liggen in den ambachte van Alfen, en die Simon Gorys [Dever ?] kocht van Reynier de Scoute, en van 2 morgen in het ambacht van Leyderdorp die dezelfde Symon kocht van Hannen Gerardsz, welk land Symon had opgegeven aan graaf Floris en weer van hem in leen had ontvangen, dat nu Gheraerd, zoon van Symon van ons in leen houdt. Hij geeft verlof aan heer Hughe van Leyden, canonic van St Jan te Utrecht, om met zijn neef Gheraerd dit land of deel ervan te verkopen",A.R.A. Copie Leenkamer 23 fol 52/Reg EL 2 fol 15v,,
1042852,1397-12-02,Danc,"hertog Albrecht bevestigt de brief waarbij meester Godevaertsonder Danc, dienaar (chirurgijn) van zijn neef graaf Guy van Bloys, van deze en van graaf Jan ontvangen heeft verschillende goederen, o.a. de kleinste helft van 13 morgen land gelegen in de ban van Moordrecht, tussen het land van Dirc Roelofsz en Vriesen kueldijk, idem 1398-03-06 (vgl 1366-08-28, 1383-05-23, 1398-03-06, 1398-10-25)","Reg Rotterdam en Schieland no 1401, 1408",,
1042853,1422-06-23,"Dalem, van","lenen van Arkel te Dalem: - 10 hont land op Westerigen, belend de erfgenamen van heer Herbaren van der Donk en de kinderen van Aleid van Megen; - 4 ½ morgen in het oude land van Dalem, gemeen met de erfgenamen Aleid, weduwe van Hendrik uter Koeken, belend : de erfgenamen van Jan van Dalem en de erfgenamen van Gerrit Claesz; - 4 ½ hont in Dalem gemeen met de erfgenamen van Aleid weduwe van Hendrik uter Koeken, belend: de erfgenamen van Aleid weduwe van Hendrik uter Koeken en de erfgenamen van Arnout van Goch; - 10 ½ hont in Dalem gemeen met de ergenamen van Aleid weduwe van Hendrik uter Koeken, belend: Gerrit Claesz en de erfgenamen van Dirc Zegersz; 1422-06-23: wordt Floris van Biest hiermee beleend, zoals hij dit leen tevoren van Arkel hield; 1466-12-29: Adriaan van Dalem bij dode van zijn oom Gerbrand van Beest",Ons Voorgeslacht 01-1984 p 52,,
1042854,1540-03-07,"Duivendrecht, van","Jan Isbrantsen Hoelesloot wordt, na dode van zijn vader Ysbrandt Hoolesloot beleend met land en huizing binnen de ban van Bergen [er staat: Bergh], geheten Jans werff, belend oost: Huijge uten Hage, west: die Heleke, Sappe Voegel met zijn kinderen, zuid: die Heleke, noord: die  Zude/Zade Geestbergerweg; Coppert Dircsz van Duivendrecht daartoe gemachtigd voor de wet van Amsterdam op 1539-09-02, doet de eed (vgl 1539-12-02)",R.A.H. Coll Aanw 517 fol 106/Leenregister Egmond D,"getuigen: Jan Splinter, Vranck van den Gouwe, leenmannen van Holland",
1042855,1105,"Dubbelmonde, van",bisschop Burchard van Utrecht beslist het geschil tussen de kerken van Sliedrecht en Houweningen,v.d. Bergh I no 95,testes persbiteri parochiani: Sigfridus de Duplamunde e.a.,
1042856,1345-08-05,Dullard,"Johannes, bisschop van Utrecht, keurt goed de stichting van een capelrie door Ghisebrecht Jansz, oppidanus in Haarlem, gesticht waartoe hij gegeven heft ""certa predia et reditus et inter cetera quatuor madas terre sitas juxta oppidum predictum in loco dicto Voert""; vervolgens verkocht hij deze maden land aan Florencio filio Bartholomei Dullardi. Voor de opbrengst van dit land kocht hij voor de capelrie 6 jugera en 200 roeden land in Tednighebroke, geheten Willinxvene, tussen land van Gerardus de Vlaerdinghen en Theodericus ductus Balle",Inv Arch Kerkvoogdij Haarlem no 217,,
1042857,1647,"Doingelberg, van","François van Dongelberghe seigneur de Herlaer, chevalier, seigneur de Zillebeke, échevin de Bruxelles",De Raadt I p 389,,
1042858,1582-12-12,Duin,"vogelkooi in Wijkerbroek [Beverwijk]: vroegen de regenten van het St Elisabethsgasthuis te Haarlem aan de prins van Oranje, die toen te Antwerpen vertoefde, vergunning om als schadevergoeding door hen geleden tijdens het beleg van Haarlem, ongeveer 30 morgen slijk en ondiep water in de Wycker- en Assendelver meeren tot rietland of vogelkooi te mogen maken zoals dit het beste voorkwam. Ouden van dagen herinneren zich nog dat in de Wykerbroekpolder, waar de vogelkooi werd opgericht en waarvan de sporen nog zijn te herkennen, vroeger vele eenden werden gevangen. De laatste kooier daar was Jan Duin, wonende op het Hofland onder Beverwijk",Ms van Benthem III p 657,,Beverwijk
1042859,1506-12-14,"Duyn, van der ","Adam Jacobs van der Duyns natuurlijke zoon beleend na makinge door zijn vader met 13 hond land in het ambacht van Blomersdijk bij Rotterdam, tot een erfleen gelijk zijn vader hield",R.A.H. Coll Aanw 113 Caput NH fol 6v,"present: Willem van Ruiven, Dirck van Boneem, Crispyn Jansz, cleene Jan Bruyn",
1042860,1573-11-13 (1575~) ,"Draeck, in de","Lysbeth Jansdochter vrouw van Adam Jansz, in de Draeck wordt moeder van het nieuwe gasthuis te Delft",Bortet: Delft p 335,,
1042861,1546-1559,"Duin, van ","Frans Willemsz mijn heer cs., poorters van Delft, contra Arent van Duin, te Terheide, proces over de roof van een buis karveel door de Schotten",Grote Raad Mechelen Beroepen Holland dl VI dossier 509,,
1042862,1414-08-01,"Duyn, van der ","hertog Willem verklaart, nadat Gerrit Vranckenz van Rotterdam hem had opgedragen tbv Wolfaert van der Duyn, de helft van de visserij in de Rotte, beginnende bij Croeswijck, strekkende tot de ambachten van Bleeswijck, Zevenhuysen en Capelle, door hem in leen gehouden van de graaf, deze visserij in leen gegeven te hebben aan Wolfert van der Duyn",Reg Rotterdam en Schieland no 1910,,
1042863,1190-1205,"Drinhusen, van","census curtis Rottum: Bertoldus de Trinhusen, 7d",Quellen Stift Xanten p 510,,
1042864,1326-06-19,"Duvenvoorde, van","graaf Willem verkoopt aan Willem van Duvenvoorde, zijn kamerling, 6 ½ morgen land, gelegen in de hoefslagen in Mattenesse, Dirk Bokelsambacht [uter Nesse], belend zuid: Arnt die Barch, noord: Pieter Dune, oost: tot aan de Inlaghe, west: tot in de Schie, welk land de graaf aanbestorven is van Margrieten Jans Viskersdochter, die gehuwd was met Hughe Niclaysz",Reg Rotterdam en Schieland no 345,,
1042865,1463~,Diert,"Beyer Jansz, van Hoorn, man van Wendelmoet Jan Mouryns Andrieszdochter; zij hertrouwt met Willem Diert, burgemeester van Haarlem in 1463",dr P Bos Kroon 2 te Mijdrecht,,
1042866,1281,"Daerrode, van","grafelijk leen in Rijnland: no 203) 1 morgen 1 hont land in Lisse naast Foykens huis, beleend Dirc van Darrode",Ons Voorgeslacht 07/08 1988 p 337,,
1042867,1692-1702,Daeij,"schepen van Alkmaar: mr Hendrik Daeij, stierf 1712-01-11","Bruinvis: Alkmaar no 341, p 24",,
1042868,1710-1716,Daeij,schepen van Alkmaar: mr Maarten Daeij,Bruinvis: Alkmaar p 24,,
1042869,1713-1734,Daeij,"schepen of burgemeester van Alkmaar: Hendrik Daeij, stierf 1736-04-30; 1706-1714: schepen mr Hendrik Daeij jr","Bruinvis: Alkmaar no 368, p 18, 24",,
1042870,1714-1722,Daeij,thesaurier van Alkmaar: mr Hendrik Daeij,Bruinvis: Alkmaar p 32,,
1042871,1734-1736,Daeij,"schepen van Alkmaar: mr Hendrik Nanning Daey, stierf 1772-07-23","Bruinvis: Alkmaar no 400, p 24",,
1042872,1749-1770,Daeij,"schepen of burgemeester van Alkmaar: mr Hendrik Adriaen Daey, stierf 1770-09-24","Bruinvis: Alkmaar no 417, p 18, 24",,
1042873,1774-1778,Daeij,schepen van Alkmaar: Hendrik Daey,Bruinvis: Alkmaar p 24,,
1042874,1782-1788,Daeij,schepen van Alkmaar: mr Maarten Adriaan Daeij,"Bruinvis: Alkmaar no 454, p 24",,
1042875,1787-1795,Daeij,schepen van Alkmaar: Emanuel Johannes Daeij,"Bruinvis: Alkmaar no 480, p 24",,
1042876,1300~,"Dalem, van","de siligine ingon Bucholte ex Vronenbruch de avena: Henricus de Dalem, 14, Henricus van Dadelem ½ ",Quellen Stift Xanten p 442,,
1042877,1439-1440,"Dalem, van","Jan van Dalem, Dordrecht, koopt lijfrente op Haarlem van 30 R gld voor 312 £ (fol 8); 1440: rente ½ jaar 19 £ 16sc 8d (195 fol 73); 1442-1443: (fol 64) zijn rente 41 £ ",Thesauriersrekening Haarlem ,,
1042878,1468-01-19,"Dalem, van","Adriaen van Dalem contra Goschalk van Brakel, uitstel",Coll Aanw 238 fol 164/Memorien Hof van Holland,,
1042879,1546-1547,"Daele, van der ","Cornelis van der Daele, prior van de Kruisheren te Goes","Grote Raad Mechelen E.A. Dossiers dl III dossier 483, volgt na 3250",,
1042880,1546-1548,Daler,"Lenert Fredericsz alias Joachim Daler, schuitvoerder te Leiden, attestatie dd 1547-11-29",Grote Raad Mechelen Beroepen Holland dl I dossier 62/2,,
1042881,1349,"Dalhusen, van","uitgaven bursa Xantensis: Lower eunti Dursten cum littera capituli ad Tesche super diffidacione facta per Conradum de Daylhusen, 20d (p 177); Malemale eunti Dorsten ad Godefridum de Lenbeyc, ut informet Conradum de Deijlhusen, quod desistat a molestatione hominum et bonorum curtis in Dursten 18d","Quellen Stift Xanten  p 177, 178",,
1042882,1304~,"Damme, van den",leen van Putten in Zuid Holland: Walighe van den Damme [Dunen ?] den corten [ coren?] tienden in Caprischoeten (?),R.G.P. Grote Serie 171 Rek Dom Putten p 264,,
1042883,1468-10-03,"Damme, van","Philips van Damme, stedehouder van de baljuw van Kennemerland",Coll Aanw 240 fol 1255v,,
1042884,1457-1458,"Dam, van","jonge Gerrit van Dam pacht de visserij ""de Langeraer"" op de Langedijk voor 2 £ 2sc 9d",Rek Rentmeester Kennemerland 888 fol 13v,,
1042885,1510-1534,"Dam, van","Cornelis van Dam contra kerkmeesters van de St Pancraskerk te Leiden, onderwerp niet bekend",Grote Raad Mechelen Beroepen Holland dl VII dossier 685,,
1042886,1517-1527,"Dam, van","Adriaen van Dam, procureur voor het Hof van Holland (1513-11-14, 1515-12-10, 1517-03-18, 1520-10-20, 1525-05-026, 1527-09-02, 1521-02-01)","Grote Raad Mechelen Beroepen Holland dl III dossier 257/1, 283/2, 294/2, dl IV dossier 327/2, 342, 355/2, dl VII dossier 601/2VII dossier 686",,
1042887,1428-1429,"Damme, van","Jan Beth van Damme, Amsterdam, ontvangt van 1425 zijn rente op Haarlem 3 £ 8sc",Thesauriersrekening Haarlem fol 85v,,
1042888,1525-1527,"Dam, van","Jan van Dam, prior van het Carthuiserklooster buiten Delft, procuratie 1515-05-07, proces",Grote Raad Mechelen Beroepen Holland dl IV dossier 332,,
1042889,1539-03-23 (1537),"Dam, van","Vranck van Dam, deurwaarder voor het Hof van Holland; 1540-03-16 (1539), 1538-09-20, 1531-11-24","Grote Raad Mechelen Beroepen Holland dl V dossier 421/2, 433, 443/2, 502/1",,
1042890,1546,"Dam, van","de weduwe van Claes van Dam, ""op de Plaetse"" te 's-Hage: aan Jan en Willem van Drenckwaart uit Dordrecht wordt door de deurwaarder gelast om bij haar in gijzeling te gaan",Grote Raad Mechelen Beroepen Holland dl I dossier 61/5,,
1042891,1553-03-28 (1552),"Dam, van","Claes van Dam Adriaensz, buitengewone deurwaarder van de Grote Raad, daagt iemand voor het Hof van Holland; 1558-12-24: deurwaarder Hof van Holland; 1555-07-05; 1567: rentmeester van ….","Grote Raad Mechelen Beroepen Holland dl V dossier 493, dl I dossier 71/2, dl VII dossier 696/1, 608",,
1042892,1565-05-02,"Dam, van","Joost van Dam, deurwaarder voor het Hof van Holland",Grote Raad Mechelen Beroepen Holland dl VI dossier 590/1,,
1042893,1576-02-08,"Dam, van",schepen van Ysselsteijn: Jan van Dam,Grote Raad Mechelen Beroepen Holland dl VII dossier 640/3,,
1042894,1477-09-04,Dapper ,"Willem Dapper, burgemeester van Gouda, te Brugge gedagvaard; 1480-1482: na de dood van Karel de Stoute had hij c.s. als Hoek de Kabeljouwse regering afgezet, later zelf weer verdreven",Grote Raad Mechelen Beroepen Holland dl II dossier 103/4,,
1042895,1360-1361,Darion,Gheryt Darion: van de molen op de overdam 21 £ (808 fol 20); 1362-1363: (810 fol 11) idem 30 £ 17sc,Rek Rentmeester Kennemerland,,
1042896,1571,"Dashorst, van","leen van Nyeveld: Jan van Dashorst gehuwd met Gysberta van Weede, weduwe van Gerrit van den Burch, beleend met de ledige hand met de tienden van Groot Weede, Luttike Weede en Schoonoord in het maelschap van Wee en Emelaer; 1606: Jacob van Dashorst; 1628: Johan van Dashorst; 1634: Henrica van Dashorst, vrouw van Godefroy van Merveen",Repert Stichtse Leenprotocollen p 39,,
1042897,1358-1359,"decker, de","mr Pieter en Willem de decker, dekken op Middelburch bij Alkmaar",Rek Rentmeester Kennemerland 806 fol 19,,
1042898,1361-1362,"decker, de",Dirc de decker: van de plancken te voeren op ten molenwerf 2sc 8d,Rek Rentmeester Kennemerland 809 fol 18,,
1042899,1400,"decker, de","ontvangen van Baernt Feikenz van een erfenis in Grotebroec van de moeder van zijn vrouw, omdat zij een erfgenaam wonende had tot Hamburch, 5 £; uitgaven: ""enen man ut Grote broec geheten Gheryt die decker wedergegeven van een besterfte roerende van sinen wive, hem om Gods wille teruggegeven""","Rek Rentmeester Kennemerland 830 fol  11v,12v",,
1042900,1464-1465,"decker, de","Pieter de decker: van Coedijc, repareert het dak van het bouwhuis van de Middelburg, 5st per dag, op zijn zelves cost",Rek Rentmeester Kennemerland 895 fol 43,,
1042901,1467-1468,"decker, de","Jan Vredericsz de decker: dekt het bouwhuis van het huis Middelburg op zijn zelfs cost, 3 £ 6sc",Rek Rentmeester Kennemerland 898 fol 51,,
1042902,1468-01-28,Decker ,"Dirc decker: viste in de Purmer, boet geeist tegen hem van 10 £ (fol 197v); 1468-02-01: stelt procureur (fol 206)",Coll Aanw 238/Memorien Hof van Holland,,
1042903,1559-1561,Dekema,"Pieter Dekema,ridder, Raad ordinaris van Friesland",Grote Raad Mechelen Beroepen Holland dl VI dossier 547,,
1042904,1468-07-14,Dedel,Jan Dedel verkreege een executie op Floris van Rijswijc en wil nu 9 morgen aan Nathelie Vranc Jansz weduwe toebehorende doen executeren; 1468-07-27: 2e default tegen Floris Jacobsz; 1468-08-04: 2e default; 1468-08-08,"Coll Aanw 240 fol 958, 1004v, 1044, 1058v",,
1042905,1589-01-06,Dedel,H Geestmeester te Delft: Willem Joostenz Dedel,Bortet: Delft p 452,,
1042906,1400,"Deen, de","Aernt die Dene: van de tienden van Yponthove die Cleef hiet, van 1399 20 £",Rek Rentmeester Kennemerland 830 fol 9v,,
1042907,1405,Deen,"heer Jacob Deen: pacht 8 want te Vronen 3 £ 4sc, nog 2x 11 want = 2x 6 £ 12sc, nog 9 want 4 £ 12d, Crollinghelant voor 15 £ 6sc (836 fol 2v, 3, 4); 1411: (841 fol 7v, 26) van het Broeckoirt te Enchusen 24sc, afterstal van 1410 van idem 20sc 3d; 1409: (840 fol 19v, 10) van het Broeckoirt te Enchusen 24sc, afterstal van 1407 heer Jacob Dene en zijn neef Aelbrecht: van de tienden van Enchusen etc, die hi pacht heeft, 16£",Rek Rentmeester Kennemerland,,
1042908,1404-1405,Deen,"Albrecht (de) Deen: van de tienden van Enchusen 10 £ (835 fol 3); 1405: (836 fol 7, 8, 8v) idem 10 £ 7sc 6d, van de slusen in Scellinchoute 6 £ 13sc 4d, de gancael en schiptolllen te Enchusen 11 £ 13sc 9d, en de monijke stalen aldaar 27sc, van de swanen aldaar 3£ 15sc; 1406: (837 fol 7v, 9, 13) van de tienden van Enchusen 12£, van de sluse tot Scellinchout 3£, van de Wogmeer 3£, van die gancael, sciptollen 7£, haven en sloet 6£, en der moneken stalen 10sc, alles te Enchusen, (fol 13) naar den Hage ontboden ""om sulke sculden die hi sculdich was""",Rek Rentmeester Kennemerland,,
1042909,1407,Deen,"Albrecht Deen: (838 fol 8v, 10v) van de tienden van Enchusen 12 £, de slusen van Scellinchoute 3 £, van de Wogmeer 3 £, van Borderopsmeer 3 £, de gancael en sciptollen 7 £, de haven en sloet 6 £, de monyke stalen 10sc (Enchusen); 1408: de tienden van Enchusen 12£, slusen tot Scellinchoute 3£, Borderopsmeer 3£, gancael en sciptollen, haven, sloet 7£ en 6£, moneke stalen  5sc (839 fol 11v, 13v); 1409 (840 fol 18, 19v), 1411: Ailbert Deen, (841 fol 5v e.v), 1412 (842 fol 5v, 7, 7v), 1413 (843 fol 5, 6v), 1414 (844 fol 4, 5v), 1415 (845 fol 4, 5, 5v), 1416 (846 fol 4v, 5v, 6), 1417 (847 fol 4, 5, 5v), 1418 (848 fol 4, 5), 1419-1420:  (850 fol 4, 5, 5v): grotendeels dezelfde posten",Rek Rentmeester Kennemerland,,
1042910,1419,Deen,"Ailbert Deen: (849 fol 2, 4) van de tienden van Enghusen 12 £, de de zeevond en besterfte bewaert tot Enchusen, van sinen roc 3 £ [10sc] [groot deel onleesbaar]; 1419-1420: (850 fol 4, 5, 5v) van de tienden van Enchusen 12 £, van de sluzen in Scellinghout 3£, van de Wogmeer en Borderopsmeer 6£, van de gancael en sciptollen te Enghusen 7£, van de haven en sloot te Enghusen 6£, van de Monikestalen 10sc, Broecoert 20sc; 1420-1421 (851 fol 4, 5, 5v), 1422-1423 (852 fol 2v, 4v), 1423-1424 (854 fol 4, 11v), 1425-1426 (856 fol 6), 1425-1426 (857 fol 4, 5, 5v), 1427 (857 fol 17, 18v), 1427-1428 (857 fol 37, 38v), 1428-1429 (859 fol 4, 5v), 1429-1430: (860 fol 4, 5v): dezelfde posten ",Rek Rentmeester Kennemerland,,
1042911,1430-1431,Deen,"Aelbrecht Deen: (861 fol 4, 5v) de tiende van Enchusen 12 £, als vorig jaar, behalve de sluis te Scellinchout en de Wognem en Borderopsmeer; 1431-1432: (862 fol 3v, 5) als 1429-1430; 1432-1433: de tiende van Enchusen voor Aelbrecht en zijn vrouw, 12£, de sluis van Scellinchout  is gegeven aan Jan de bastaard van Beyeren, de Wogmeer is gegeven aan heer Arent van Gent; Aelbrecht heeft de Borderopsmeer voor 7£, gancael en sciptollen 7£, haven en sloot voor 6£ in pacht, de moniken stalen 10sc, de Broecsoirt 12sc (863 fol 5v, 7); 1434: Aelbrecht die Deen en zijn vrouw Ave Dammasdochter: de tienden van Enchusen in pacht 12£, en de Wogmeer, Borderopsmeer, gancael, sciptollen, haven, sloot, monike stalen, Broeckoirt; 1435-1436: de tienden van Enchusen, de sluis van Scellinchout en dezelfde posten als vorig jaar (866 fol 5v, 7v); 1436-1437 (867 fol 7) dezelfde posten",Rek Rentmeester Kennemerland,,
1042912,1438-1439,Deen,"Aelbrecht de Deen: (869 fol 5v) de tienden van Enchusen 12 £ en zijn andere pachten als voren; 1439-1440: (870 fol 6v) de tienden van Enchusen, de sluis te Scellinchout, de Borderopsmeer, de gancael en sciptollen te Enchusen, de haven en sloot, de monikestalen; 1440-1441: (871 fol 6v) dezelfde post; 1447-1448: (878 fol 10) voor de laatste maal: tiende van Enchsuen, sluis van Scellinchout, Borderopsmeer, gancael en sciptollen, haven en sloot, monikenstalen, Brouckoirt, Aelbrecht sterft Meyavont 1448 (fol 6v)",Rek Rentmeester Kennemerland,,
1042913,1370,"Deest, van","tienden tussen Maas en Waal, decima in Aefferden: Gotscalcus de Deest solvit 26 scuta Brugensis",Quellen Stift Xanten p 560,,
1042914,….-04-20,"Deijl, van","stierf Katherina van Deijl, 6 sol de domo et area Gertrudis Drogen in platea et ex opposito Macelli sitis, nunc Arnoldi filii Gabelini Mack; ….-11-30: stierf Gerardus de Deijl, recotr altaris S Petri, memoria de bonis ""tijnde Vissel"" in Bislick","Memorien Stift Xanten p 52, 147",,
