id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1051253,1533-03-17,"Egmond, van","Otte van Egmond van Kenenburgh Adriaensz, oud ca 36 jaar. Nota: in deze brief is begreven dubbele belening te wezen van Otte van Egmond en W. Thomassen, een dubbel recht daarvoor betaald; Otte van Egmond van Keneburg Adriaensz is beleend met 10 morgen land in het land van Ysselsteyn, zoals Adriaen in zijn leven van Egmond in leen hield. Vervolgens heeft heer Otte dit leen opgedragen tbv Willem Thomasz uit Benschop, die er vervolgens mee beleend wordt; Willem Thonisz doet de eed in handen van Vranck Boot, bewaarder van de lenen van Egmond",R.A.H. Coll Aanw 517 fol 31/Leenboek Egmond D,,
1051254,1540-06-11,"Egmond, van","Karel, graaf van Egmond beleent Jan Pietersz alias Fobbensz, na dode van zijn moeder Alyt Mathijsdochter met een weide van 14 snesen land gelegen in de ban van Schoorl, belend oost: de abt van Egmond, west: die Canonickenweg; daar hij onmondig is doet zijn vader Pieter Jan Foppenz de eed voor hem",R.A.H. Coll Aanw 517 fol 109v/Leenboek Egmond D,,
1051255,1500~1600,"Essen, van","huis Swanenburg onder Vorchten was tot in de 16e eeuw bezit van het geslacht van Essen. Na de dood van Rutger van Essen, zoon van Riquin van Essen en Sophia van Voorst, vererfde de Swanenborg op zijn zuster Maria Hadewich van Essen, vrouw van Elbert van Isendoorn à Blois. Deze voerde tijdens de minderjarigheid van zijn dochter Hadewich Anna van Isendoorn à Blois, vrouwe van de Swanenborg, het beheer, waardoor enige stukken in het archief van de Cannenburg berusten: akte 1648 en het leenboek huis Swanenborg dl 1","Arch Cannenburg Inv 842, p 145",,
1051256,1464,Erenbout,"Guillaume Erenbout, homme du comte de Flandre à l'Echise",De Raadt I p 432,,
1051257,1810-08-19,Evenblij,"gedoopt Geref Oud-Loosdrecht: Nelletje, geboren 08-11, dochter van Marten Evenblij en Elisabeth Selderijx, getuige: Nelletje Botter; geboren 1811-09-22, gedoopt 09-29: Gijsbertje, ouders idem, getuige: Gijsbertje van Eckris",DTB Oud Loosdrecht,,
1051258,1265-10-10,"Eng, uten","de bisschop van Utrecht oorkondt dat Werenboldus de Vechten, ridder, 9 morgen te Vechten, Maerschalckerweerde [onder Houten], die hij van hem in leen hield ""que quondam fuit Bernaird de Enge, militis"", aan het klooster Oostbroek verkocht heeft en hem daarvoor goed in Zeist en Ulsen [Twente], domum apud Hilten, en land in Burgh bij Hilten heeft opgedragen, en vervolgens weer in leen ontvangt van de bisschop","Codex Dipl Neerl 2e serie dl 4 afd 2 p 23, 24",,
1051259,1272-08-20,"Eng, uten","vermeld als gesneuveld in de oorlog tegen de Friezen: Werenboldus ex Hagha, zijn zoon Albertus, Theodericus de Rapurst en zijn broer Gherardus, Jacobus de Wassenair, Barnardus ex Henghe, militibus en Walterus Friso, baljuw van Kennemerland",v.d. Bergh I p 334/Batavia Illustrata bl 1053,,
1051260,1285-10-27,"Eng, uten","leen van Amstel, nu van de graaf: Barnart uten Enghe [ten westen van Montfoort] 28 morgen op Bilevelt in het gerecht van Henric van Hermale",Bijdr Hist Gen jg 1901 p 158/Reg EL 5 fol 33r,,
1051261,1346-06,"Eng, uten ","lenen in het baljuwschap van Amstelland: jonge Splinter van den Enghe 10 morgen op Brockenvene [Breukelerveen ?], belend: de heren van St Pieter",Bijdr Hist Gen jg 1901 p 272/Reg EL 5 fol 96v,,
1051262,1479-08-14,"Eng, uten","sententie van de drie Staten van het Sticht Utrecht gegeven tegen Melys uten Enge, maarschalk van het Oversticht",Van Mieris Vervolg p 175,,
1051263,1511,"Eng, uten","Dirk van der Lauwick en Aeff uyten Enghe, sa femme, promettent de rendre indemne Josse van Randwijck, leur caution","De Raadt II p 322, I p 429",,
1051264,1512-01-27,"Eng, uten",Berend Uteneng is huwelijksvriend bij het huwelijk van Frederik van Drakenburg met Janna van Nyenrode,Berigten Hist Gen IV p 117/Arch Nyenrode,,
1051265,1353,"Eng, uten","leen van Amstel: no 86) 10 morgen in Breukelerveen, (1393: in het gerecht van de heren van St Pieter), 1353: zijnde een viertel genaamd Stromberg (1393: zijnde ⅓ van een hoeve), belend boven en beneden: de heren van St Pieter; 1346: jonge Splinter van der Eng; 1353-08-29: Arnoud Loef na dode van zijn vader Splinter; 1393-01-21: Henric van der Slike bij koop na dode van Loef van den Enge met lijftocht van diens weduwe op de helft",Ons Voorgeslacht 09-1988 p 392,,
1051266,1573-05-22,"Eng, uten","leen van Amstel: no 97) het huis Rynenburg te Jutfaas,  Jan van Doornik voor zijn neef Willem van Gent van Rixtel, bij dode van diens vader Hendrik; met lijftocht van Catharian uten Eng, Willems moeder en na haar dood zal hij zijn zuster Machteld van Gent 2000 Kar gld of 100 Kar gld per jaar lossen",Ons Voorgeslacht 09-1988 p 395,,
1051267,1538,"Eng, uten","Jacobus uten Eng sluit een overeenkomst met Willem van der Goes, abt van Egmond, over het bezit van de cure van de kerk te Alkmaar door eerstgenoemde",Inv Arch Abdij Egmond no 1007,,
1051268,1566-09-22,"Eng, uten","huwelijksvriend van Johan van der Does x Elisabeth van Zuylen, o.a. Jacob uten Enghe",Navorscher jg 1851 p 131,,
1051269,,"Eng, uten","genoemd: het geslacht uten Engh, Uytenengh","Batavia Illustrata bl 761, 836, 882, 890, 1021, 1042, 1065, 1210; Navorscher jg 1852 p 92",,
1051270,1578-10-28~,"Eng, uten","St Pieterskerk Utrecht: domino Cornelio Wteneng, canonicus, scholasticus, tegen de muur onder de wapens Uteneng, Over de Vecht, Nyvelt, Drakenburch","Matthaeus: de Fundat p 116, 119",,
1051271,1386-09-10,"Egmond, van","Florys Ghisebrechtsz, tollenaar van hertog Albrecht te Geervliet, droeg aan wijlen zijn vrouw Margaretha voor haar dood op zijn huis en erve in Leiden, waarin hij woont en ontvangt het weer in erfpacht; tot tegemoetkoming in de kosten voor dit huis geeft de hertog aan Florys in erfpacht het veen in het ambacht van Bleiswijk, de hertog aangekomen na dode van de vrouwe van Wateringe, vrouw van Willem van Wateringe, belend noord: het ambacht van Zegwaerde, zuid: het moer van Willem van Egmond te Zevenhuysen [met uitgebreide geografische aanduidingen], met de bepaling dat Florys het veen zal mogen delven en daarvan slechts morgengeld en erfpacht zal moeten betalen, en dat dit veen zal mogen uitwateren in Rijlnad of in Schieland, waar het hem het beste lijkt; 1394-07-16: Florens Ghisebrechtsz is verbannen en het goed aan de graaf vervallen en deze verkoopt het lastgeld aan Herman Willemsz, zijn meesterknaap","Reg Rotterdam en Schieland no 1108, 1294",,
1051272,1349-1350,Ecker,"Gheryt Ecker: land van Vronen (798 fol 11); 1356-1357 (804 fol 9av), 1357-1358 9805 fol 10v), 1358-1359 (806 fol 12v):  van Bergherwert 5 £ 8sc 6d",Rek Rentmeester Kennemerland,,
1051273,1300~,"Eck, van",census in Berka: domini de St Johannis de bonis Georgii de Eck 22d,Quellen Stift Xanten p 437,,
1051274,"1202, 1203","Echt, van","Theodericus de Eecht, en zijn broer Lambertus, advocatus de Arlo, getuigen te Maastricht; 1203: te Leuven getuige Theodericus advocatus de Hechte",Miraeus I p 402,,"Miraeus noemt ook: Theodoricus, frater suus, ws ten onrechte"
1051275,1275~,"Eeclo, van",mansi curtis de Dorsten: Bernaldus de Eclo 2,Quellen Stift Xanten p 65,,
1051276,1325~,"Eeclo, van","Vlarshem: Hermannus van Ekele, 22 vasa 16d (p 467); Langenboychem, Recklinghausen: bona Lamberti de Ekelo, 8 vasa siliginis non plus (p 469); Northellen, Kirchellen: bona to Eclo 18d, 12 vasa siliginis 4d trock.; bona Hille de Eclo, 12 vasa siliginis, 6d; bona Lemmekini de Eclo, 12 vasa, 18d 4d trock.; bona Johannis de Eclo, 12 vasa siliginis, 6 vasa brasei, 18d, 2 arietes, porcum; bona Christine de Eclo, 3 vasa siliginis, 3 ordei, 3d (p 473)",Quellen Stift Xanten ,,
1051277,1404,"Eeclo, van","de curtis Dorsten, Vlarshem: de bonis Hermanni Eclo, 16d (p 476); restantia in Kirchellen: de bonis Johannis to Eklo, 12 vasa siliginis, 18d 4d; de bonis Hillen Eclo, 12 vasa siliginis, 6d; de bonis Heinric Eclo, 12 vasa siliginis, 18d 4d; de bonis Henniken van Eclo, 12 vasa siliginis, 6 brasii, 12 4d 2 arietes (p 481)",Quellen Stift Xanten ,,
1051278,1399-1400,"Eelt, van der","Peter van der Eelt, ontvanger van de tienden van Xanten tussen Maas en Waal, zijn uitgaven: op de dach na St Gallen nam ick Godert myn neve mee naar Alfen; item van mynen loen 10 gld","Quellen Stift Xanten p 564, 565",,
1051279,1399,"Eem, van","Albert van Eem ontvangt van de stad Zwolle 2 qu wijn (p 30), nog 2 qu wijn (p 43), in de 7e maand nog 2 qu (p 62), Albert van Eme den drost, 2 qu (p 67); 1401: (p 38) Albert van Eme ontvangt 2 qu wijn; (p 71) een reche to Dalsem tegen Albert van Eme 26 pl; (p 73) 7e maand, (p 95) 9e maand: hij krijgt 2 qu wijn; (p 99) 10e maand, (p 100): 10 qu wijn; (p 106) 11e maand 2 qu wijn","Maandrekening Zwolle 1399, 1401",,
1051280,1399,"Eem, van","opbeuren van de koermeisters Henric van Eme 5 £ (p 25); 1401: de koermeesters van Zwolle betalen hem: ""wedergegeven van der stad wegen 5 £, maken 3 gld 9 pl 2br"" (p 114)","Maandrekening Zwolle 1399, 1401",,
1051281,….-04-20,"Eger, van","stierf Nesa de Egher, 6 sol de domo Gertrudis Dorgen in platea et ex opposito Macelli sitis, nunc Arnoldi filii Gobelini Mack (p 52); ….-05-17: Nesa de Egher dedit presbiteris vicariis 5 marcas (p 289)",Quellen Stift Xanten ,,
1051282,….-11-12,"Eger, van","memoria Henrici de Egher, uxoris sue, parentum et progenitorum de 1 marca ex bonis dictorum conjugum sitis in Merwike, que colit Nicolaes Schoefkijn, inter bona que colit Hermannus de Luthingen ab eisdem, et bona dicta Brunyngheswert; hic obiit Macharius de Egher et fiet memorie ejus de 1 marca de decima in Betouwe (p 139, 140); ....-12-12: memoria Macharii de Egher de ½ mal ordei de bonis emptis erga Stinam de Bellinchaven (p 153)",Quellen Stift Xanten ,,
1051283,….-10-26,"Eger, van","stierf Johannes de Egher, rector capelle St Gereonis, 12scut antiq, ad emendum 19 alb Colon annui census de fructibus ½ mansi Goswini de Specken",Memorien Stift Xanten p 300,,
1051284,….,"Eger, van",decanus et capitulum Xanctense vendiderunt Aleidi van den Egher 6 marcas perpetus census de et ex decima Middelstamme sita in Betouwa levandas per eadem ad dies vite sue; et post mortem Aleidis memorie,Memorien Stift Xanten p 154,,
1051285,1300~,"Eger, van","tienden van de curtis in Ylte, de manso in Geijst: Gyso de Eger et Henricus, filiui suus 18d leves et plaustrum slith; Henricus de Eger et Gyso avunculus ejus de manso in Eger 18 den leves et plaustrum slith; Henricus de Eger 12d leves et plaustrum slith; dezelfden nogmaals: Gyso, Greta en haar zoon Henricus de Eger","Quellen Stift Xanten 432, 433",,
1051286,1300~,"Eger, van","de decimis in Hamwinckel: Wilhelmus de Eger de bonis Lohusen 9 mod siliginis, 4 mod ordei et 11 mod avene; 1460~: idem",Quellen Stift Xanten p 418,,
1051287,1384,"Eger, van","uitgaven bursa Xantensis: domino Johanni de Eger dictanti litteram ad comitem Clivenses quod informaret Hermannum de Grolle (p 259); 1390: Johanni de Egher de mandato dominorum pro quarta vini 18d (p 268); 1391: domino Johanni Egher pro 3 instrumentis 1 marcam; 1392: Joh van den Egher dictanti et scribenti factum capituli, quod habuit contra Rutger de Boetzelar (p 273); (p 274) notarius; (p 277) voor perkament; 1393: domino Johanni de Egern pro arra instrumenti faciendi 10d (p 280); 1394: (p 286, 287); 1396:  Johanni de Egern scribenti litteras domino duci de Monte (291); 1399: domino Johanni de Eger de instrumento emptionis terrarum in curte ter Plancken, 18 sol (p 299)",Quellen Stift Xanten ,,
1051288,1400-1415,"Eger, van","curtis Honnepel: in manso dicto Pelshuve, 1e manum: Stephanus van den Eger, 2e: Otto Kierskorff, 3e: Johannis van den Wert, filius Arnoldi Kirskorff",Quellen Stift Xanten p 352,,
1051289,1400-1415,"Eger, van","in parrochia Büderick: in bonis sitis in campo dicto Eger, 1e: Giso filius Johannnis van den Eger, 2e: Aleidis uxor Theoderici de Ilte, 3e: hun zoon Theodericus (p 366); in mans qui fuit Henrici Gisensone, 1e: Belia filia Rutgeri de Eger, 2e: Gisekinus van den Eger, 3e: Johannes Greve (p 366); in 2 maldratis 1e: Giselbertus de Eger, 2e: Henricus de Eger de Buderich, 3e:  Theodericus filius Wilhelmi (p 367); 17 maldratis terre cum area pro casa sita in parrochia Ginderich, 1e: Israhel de Heke, 2e: Johannes de Eger, 3e: Greta relicta Gerardi de Eger (p 367); in parrochia Ginderich in 2 mansis, Johannis ter Molen, 1e: Henricus filius Denekini de Eger, 2e: Hadewigis vrouw van Theodericus Dulen, 3e: Aleidis filia Thome Dulen (p 367); in bonis Budelshuve in parrochia Wesel, 1e: Aleidis Adolpoitz, 2e: Rutgerus de Jokeren, 3e: Greta filia Henrici de Eger",Quellen Stift Xanten ,,
1051290,1396-01-24,"Eger, van","curtis in Lutingen: ½ mansum nagelaten door heer Johannes Bols aan Xanten, 2e hand: Johannes de Eger (p 281); 1394-04-10: 2 hand: Johannes de Eger aan een ½ mansum dependente de curte archiepiscopi et comitis Clevensis in Xanten (p 286)",Memorien Stift Xanten ,,
1051291,1400,"Eger, van","isti sunt agri siti in Varnhem in parrochia Bislick, quos colit Theodericus de Eger; later: pro 6 mal ordei, nunc Henricus de Egher en zijn vrouw Hilla Verdriets ?; primo 2 maldrata in una petia prop domum Theoderici predicti",Memorien Stift Xanten p 244,,
1051292,1400,"Eger, van","te Wardt (Kreis Mörs): 1 modiatum in den Rudel, prope agrum Elberti de Eger","Memorien Stift Xanten p 248, 249",,
1051293,1400,"Eger, van",agri pertinentes an mansum ter Molen: 2 modiata in den Rudel prope agrum Elberti de Eger; 2 modiata tendentia super Vynrewerde prope agrum Stephani de Eger,Memorien Stift Xanten p 233,,
1051294,1400,"Eger, van",de curte in Esmer: Henricus de Eger 33 den et obolum et 9 den advocato; nunc Lisa ejus uxor et Lisa ejus filia,Memorien Stift Xanten p 252,,
1051295,1400-1415,"Eger, van","in parochia Wesaliensi in campo dicto Eger, 1e hand: Henricus de Eger filius Henrici, 2e: ejus soror Aleidis, 3e: Henricus zoon van Johannis de Eger (p 369); in 6 maldratis terre sitis in Varnen, 6 mal orde, 1e: Henricus de Eger, 2e: zijn vrouw Hilla (p 374)",Quellen Stift Xanten ,,
1051296,1424,"Eger, van","census curtis Rottum, Berka: de 1 ½ jurnalibus 3d graves, 1e: Henricus de Eger, mercator, 2e: zijn vrouw Aleidis, 3e: zijn dochter Stina",Quellen Stift Xanten p 515,,
1051297,1424,"Eger, van","census curtis Rottum, Buderich: Hillegundis, Bela et Rutgerus de Eger, 15 ½ den; Ginderich: de 6 maldratis terre, 16 den leves, 1e hand: Johannes van den Egher, filius Gerardi, 2e: Dobbe, 3e: Gyso van den Egher; Monemento inferior: de 9 jugeribus abstractis de agris Godefridi de Eger, ½ scepel pisarum; de 6½ jurnalibus extradis de manso Godefridi de Eger 2 sol leves","Quellen Stift Xanten p 518, 520, 525",,
1051298,1477,"Eger, van","Heberegister der Pension Bislick, Wyssel: Jan Bernt Eger van Rynder Pasmansguet, 3 vat gerst; Veltwick: Henrick van Eger 3 schepel haver, die ick niet en boer","Quellen Stift Xanten p 493, 496",,
1051299,1405-12-03,Eggert,"Willem Eggert na opdracht door de stad Amersfoort, beleend met het goed tot Randenbroec met tijns en tiende, en de tienden uten Hage en de waerschap; 1418-08-19: Jan Eggert beleend na dode van zijn vader; hij draagt dit leen over aan Willem die Grebber",Repert Stichtse Leenprotocollen p 19 no 26,,
1051300,1418-04-15,Eggert,"leen van Putten: no 172) de helft van ⅛ deel van het dijkland in het nieuwe land, gemeen met Willem de Grebber in Westenrijk, Jan Eggert, na opdracht, met lijftocht van zijn vrouw Johanna van Doornick, op 200 gld Holl jaarlijks",Ons Voorgeslacht jg 1979 p 180,,
1051301,1430,Eggert,"Jan Eggert, Amsterdam: rente op Haarlem 18 nobel, 52 £ 16sc (184 fol 97v); 1429: (fol 51v) van afterstalligen renten so dat mit hem gedadinct wordt 100 £ 16sc, zijn rente van 1429: 50 £ 8sc; 1431: (fol 52) van afterstal 18 nobel en van 1431 18 nobel, maakt 112£ 16sc; 1432: (fol 37v) zijn rente 18 nobel, maakt 63£ 12sc en 60£; 1433: (fol 34) 18 nobel, maakt 60£; 1436-1437: (fol 59) zijn rente 106 £ 16sc; (fol 131v) wordt Huge Aerntsz gelast van der stede wegen Jan Egghert tot Ghent sijn lyfpensien te brengen so hi van Jan Eggert daervoor gearresteerd was, daerom hi een paert huerde tot Antwerpen daer hi tot Ghent mede reedt, voer sinen cost en paerdehuer gegeven 2£ 8sc",Thesauriersrekening Haarlem ,,
1051302,,"Egisheim, de",genoemd: Gerardus comes Egisheim,Miraeus: Opera Dipl I p 390,,
1051303,1527-1543,"Egmond, van","Anna van Egmond, gravin weduwe van Hoornes voor zichzelf en voor haar minderjarige zoon Philips van Montmorency graaf van Hornes en heer van Altena contra de Staten van Holland als heffers van de 10e penning [groot aantal akten]",Grote Raad van Mechelen Beroepen Holland dl I dossier 58,,
1051304,1430,"Egmond, van","Gheryt heer Gherytsz van Egmond, bastaard en zijn zoon Jan, Delft, rente op Haarlem ½ jaar, 51 £ 3sc 4d (184 fol 92v); 1440: (195 fol 100, 102v) ½ jaar 2x 46 £ 13sc 4d, (fol 103v) ½ jaar bij handen Daniel Claesz 46 £ 13sc 4d; 1428-1429: (fol 42) hij koopt op 1428-09-17 een lijfrente van 100 Beyerse gld per jaar op Haarlem voor 1020£ ""tot sinen live ende Jans sijns getrouweden soens live""; 1431-1432: (fol 46v) baljuw van Delfland, zijn rente 55£; 1432-1433 (fol 35), 1433-1434 (fol 29v) zijn rente 56£ 13sc 4d; 1434: (188 fol 25) zijn rente  8£ 10sc; 1435-1436: (189 fol 75) zijn rente 44£ 8sc 9d; 1442-1443: (fol 69v) hun rente 100£",Rek Rentmeester Kennemerland,,
1051305,1544-07-03,"Egmond, van","Frans van Egmond, deurwaarder bij het Hof van Holland",Grote Raad van Mechelen Beroepen Holland dl I dossier 58/9 sub X,,
1051306,1545-1546,"Egmond, van","Bartholomeus van Egmond, baljuw van Noordwijk; commissie dd 1542-07-01 waarbij het baljuwschap voor 3 jaar aan hem wordt verpacht door de rekenkamer; Bartholomeus van Egmond gaat een proces voeren tegen de weduwe en erfgenamen van Albrecht Aerntsz, voor het Hof van Holland",Grote Raad van Mechelen Beroepen Holland dl I dossier 60,,
1051307,1558-10-12,"Egmond, van","Anna van Egmond, abdis van Loosduinen",Grote Raad van Mechelen Beroepen Holland dl I dossier 71/5,,
1051308,1556-05-03,"Egmond, van","Aert Cornelisz van Egmond, notaris te Bodegraven",Grote Raad van Mechelen Beroepen Holland dl VI dossier 527/1,,
1051309,1577-01-23,"Egmond, van","de achtergelaten kinderen van wijlen Albert Jansz van Egmond bij Trijn Pieters Costers, kopen losrente op land onder Alkmaar",O.R.A. Alkmaar 310 fol 49,,
1051310,1618-1620,"Egmond, van",proces van de crediteuren van Lamoraal van Egmond contra Karel graaf van Egmond,Grote Raad van Mechelen Beroepen Holland dl VII dossier 664,,
1051311,1424,"Eijck, van","census curtis Rottum Alpem: fratres de Eijck de bonis Lyse de Sweechove 3 sol, nunc 1e: Johannes Snere, 2e: Godfridus van den Horneck, 3e: Baldwinus de Holtzmoelen; fratres de Eycke de Poythusen juxta Stroemoirse, 30 d graves et aucam",Quellen Stift Xanten p 514,,
1051312,….-05-01,"Eijl, van","memorie Bernardus van Eijll, 6 sol ex curte olim spectante ad Johannem de Wetteren in Dufflia (p 57); ….-07-10: memorie Bele de Elten, 6 sol waarvan 3 sol de domo Noldekini de Eijl te Xanten (p 85); ….-09-21: memorie Arnoldus de Xantis, 8 sol de domo Nodonis de Eyl in platea Clivensi te Xanten (p 114); ....-04-09: domina Johanna van Eyl dedit vicariis Xantensibus 1 Klemmer gulden, en 1 flor postulaat (p 285, 286)",Memorien Stift Xanten ,,
1051313,1300~,"Eijl, van","census curtis Swinbier: Wolterus de Eijle de bonis suis in Monement, 11 den et 2 pullos",Quellen Stift Xanten p 429,,
1051314,1323-02-06,"Eijl, van","Arnoldus van de Bethe aan Dirc van Heyssen een erftijns van 5 mark Brab, 1) Theodericus zoon van Reynerus schuldet aus der Pferdemühlen mit der Hoffstatt neben der mansio des dominum Theodericus de Eyle, miles, an der Kirchstrate te Cleve, 3 sol; 1324-02-24: Ritter Dietrich von Eyl, getuige voor de graaf van Cleve",Urkunden Stift Monterberg-Cleve p 12 regest 43,,
1051315,1345,"Eijl, van","de domibus claustralibus te Xanten: de domo Johannis de Eyl, 2 mark; in platea Clevensi te Xanten: de domo Noldonis de Eyl, 8 sol (p 193)",Memorien Stift Xanten ,,
1051316,1357,"Eijl, van","uitgaven bursa Xantensis: Labeij pro expensis mr Tilmanni organiste, ex jussu capituli, Johanni de Eijl, 3 sol (p 181); 1358: pro vino bibito in diversis hospitiis in de St Barbare incluso sextario vini habito in dom Johannis de Eijl, 7 mark 10 sol (p 187); 1356: haec sunt recepta fabrice ecclesie Xantensis per me Johannem de Eyl (p 305); 1364: pro sextario vini domino de Murse et domino Johannes de Eyl, 4 sol; nuntio portanit litteram responsionis Gelre super littera domini Johannes de Murse in facto Rutgeri de Eyl, 12d (p 194)",Quellen Stift Xanten,,
1051317,1364,"Eijl, van","uitgaven bursa Xantensis: dominis Johanni de Tigel et Hessen euntibus Gelre ad tenendum diem contra Rutgerum de Eijl, 29 sol 1 ½d; nuntio intimanti dominis nostris, quod Rutgerus de Eyl arrestavit bona nostra prope Capellam, 14d","Quellen Stift Xanten p 194, 195",,
1051318,1366,"Eijl, van","uitgaven van de kelnerij: nuntiis intimantibus Colonis dominorum diffidationem Theoderici de Eyl, 7d; nuntio  eunti Aldenkirchen ad dictum Theodericum cum littera Ottonis de Gruythys , 14d",Quellen Stift Xanten p 156,,
1051319,1371,"Eijl, van","uitgaven bursa Xantensis: pro 2 quartis vini propinatis domino Theoderico de Eijl, 4 sol 8d (p 207); 1380: Noldoni de Eijl pro asseribus et reformanti gradus ad organa 8 sol (p 242)",Quellen Stift Xanten,,
1051320,1399,"Eijl, van","uitgaven bursa Xantensis: Gerardo Seckelken misso Gelriam ad Elbertum de Eijl, verder genoemd: Henneken de Eijl (p 297); nuntio misso per Elbertum de Eyl; nuntio ad Novimagum ad Elbertum de Eijl super incendio et rapina factis in curte de Ylt, 6 sol 9d; nuncio in Gelriam misso, Godefrido de Eyll in Capella; Arnoldo misso Gelriam ad  dapiferum ut prolongaret treugas inter capitulum et Godefridum de Eyl, 20 d (p 298); idem ad dapiferum ad prefigendum sibi diem placiti tenendam cum Godefrido de Eijl et filiis suis et  in Aldekirke ad Godefridum, 2½ sol (p 298); in Werda, upper Bentem, genoemd: filii Godefridi de Eyl (p 299); nuntio misso ad dapiferum in Gelria cum littera capituli treugarum inter capitulum et filios Godefrdi de Eyl, 20d (p 300)",Quellen Stift Xanten,,
1051321,1399,"Eijl, van","uitgaven bursa Xantensis: Arnoldo misso de Gelria ad Aldekirke ad Godefridum de Eijl et ulterius in Wachtendunck ad filios dicti Godefridi (p 300); nuncio misso in Werde, in Lutingen in der Boedelgas, in der Spiken et ter Placke ad idem; nuntio ad Elbertum de Eyl et Henricum de Jokeren, ad Elbertum et Godefridum de Eyl (p 301); (p 301) filiis Godefridi de Eijl; (p 302) met een brief naar Aldekirke naar Godefridum de Eyl; (p 304) brief om verlenging van het bestand; bode van Elbertus van Eijl dat hij het bestand niet wil verlengen",Quellen Stift Xanten,,
1051322,1399-1400,"Eijl, van","uitgaven rentmeester Xanten tussen Maas en Waal: ""hern Herman van Goch gegeven doe hi met Snelleken tot Nijmegen was, omme der vreden wille van Goderts kynder van Eijl, daer si brieve af werven van den rentmeester, 5 gld; des rentmeesters scriver gegeven voer die brieve te scryven en te segelen an Elbert van Eijl ende ane den drossalen van Gelren, 20d""","Quellen Stift Xanten p 564, 565",,
1051323,1400-1415,"Eijl, van","in bonis vocatis ten Merbisen alias dat Senterslant, ½ mansum, 1e manum habet Tilmannus de Eyl, 2e: Belia ejus uxor",Quellen Stift Xanten p 370,,
1051324,1400-1415,"Eijl, van","ad curtem Honnepel: in parrochia Wese in bonis ter Stegen, sitis in campo Wisschen, 1e: Wolterus de Eijle, 2e: ejus uxor Elsbe, 3e: Johannes ejorum filius",Quellen Stift Xanten p 357,,
1051325,1424,"Eijl, van","census curtis Rottum, Quaelburgh: prepositus de Bedbur 3 sol leves 2d de 7 maldratas sitis inter Oyen juxta curtim Ryswyck, 1e hand: Grita Stecke, 2e: Arnolda de Rutenbergh, 3e: Aleydis de Eyl, tbv genoemd klooster",Quellen Stift Xanten p 527,,
1051326,1470,"Eijl, van","confinaciones curtis Xantensis: 5 mudsaet achter Ascherhegge gelegen, aan 2 stukken, een naast land van heer Johan van Eyl, gehorende in synen hoff te Asch; 8 mudsaet in den Duvendael, een stuk van 4 mudsaten schut aver den Reeschenwegh, de andere 4 tot land van heer Johan van Eyl ",Quellen Stift Xanten p 341,,
1051327,1470~,"Eijl, van","officium camere Xantensis: decima in Repler et Empell alias in Nyephusen habet dominus Johannes de Eyll ad vitam, voor 12 fl Rhen per jaar (p 388); in Ossenbergh; de bonis Sweneldis de Dreven, nunc domini Matthie de Eijll, militis etc (p 382)",Quellen Stift Xanten  ,,
1051328,1400,"Eijl, van","agri pertinentes ad curtim ten Plancken in Mensel: que comparata est erga Sanderum de Eyl; agri Bonten: prope Sonsbeke de manso Henneken Lubbrechtsz, belend tussen Theodericus ten Daer (?) en Wolterus de Eyl","Memorien Sift Xanten p 231, 241",,
1051329,….-01-02,"Eynde, van den","memoria Gotfridi Roffart et Arnoldi de Fine et Nenne uxoris predictorum (p 3); ….-01-21: stierf Lysa Kogels, soror nostra, ½ mark, nunc de quodam orto extra opidum, quem habent Johannes in der Schuren et Henricus ten Herenhave, prope hereditatem Theoderici de Fine (p 11); ....-06-29: memoria Theoderici de Fine de ½ marc, de domo parva lapidea sita juxta domum inhabitationis ejusdem in platea Bemelstraet te Xanten (p 81); ....10-30: stierf Theodericus de Fine, memoria et uxoris ejus Belie, 1 marca, recipienda de curte ingen Hamme te Bislic (p 132); ....-01-06: Belya uxor Theoderici Aengenynde, 3 sol per jaar, waarvan 2 ex orto Mechteldis Leonis extra portem Clivensem te Xanten, nunc Henrici Leonis, en 6den ex orto Arnoldi Barsdonc, 6 den ex domo Johannis de Wijer super pontem (p 279); ....: Theodericus de Fine en zijn vrouw Aleydis hebben 7 maldrata land in campo Berken (p 141); ....: Theodericus de Fine, 6 sol de tota hereditate Genonis de Fine, 6 sol de domo Nese Clocluders, nunc Johannes Textoris, nunc Henrici Stolt, nunc Bernardi Labbay, nunc Gerardi Fyken (p 284)","Memorien Sift Xanten p 231, 241",,
1051330,1447-04-30,"Eynde, an gen","Derick Aengen eynde, vicarius te Xanten koopt een rente van 6 schill per jaar op huis en hof in de Scharnstraat te Xanten; 1453-01-26: hij schenkt deze rente aan het kapittel voor de memorie van wijlen Heinrich von Heymersom, burger te Xanten; 1454-06-28: hij sticht een memorie van 1 mark voor hem zelf op de kooltuin van Hendrik van Oy, en een memorie voor Styne Bayartsz, weduwe van Henric van Heymersom",Memorien Stift Xanten …,,
